CVE_MUN,GM,IM,IMN,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2
20270,Muy alto,46.8971516543939,0.734344126945622,21.813425,3.616496,11.464143,-8.034006,10.866625,0.90887207,8.964468,0.2539993
20271,Muy alto,48.523345268306,0.759808055724353,23.515753,-4.572447,14.444473,-3.9389858,11.2368355,-2.7704408,9.013712,-2.6092126
20272,Alto,51.7386771961527,0.810155678854973,6.1570764,14.256409,10.916239,-4.1411877,13.204383,-5.809532,7.4399834,-1.32305
20273,Muy alto,47.269059327979,0.740167683520569,27.922024,-1.8629535,15.729384,-6.3857164,12.899491,-1.5463225,10.466208,-1.7568583
20274,Alto,48.9661426242979,0.766741646066811,22.648743,4.4278164,11.177935,-8.680308,10.3983965,1.6578554,8.542641,1.0502638
20275,Alto,49.0606703594234,0.768221818842216,25.708164,-9.743473,15.9933195,-1.2427607,11.014765,-5.0639396,8.656434,-4.335996
20276,Muy alto,47.2418640853462,0.739741843869253,28.050568,-8.78449,17.264488,-2.125529,12.238909,-5.1129704,9.620951,-4.6071043
20277,Alto,49.4468624814672,0.774269049999995,27.973267,-2.4943824,16.031624,-5.7863903,12.85033,-2.1838853,10.379677,-2.4184346
20278,Alto,49.7756830096573,0.779417921843535,18.39745,3.5963821,9.322466,-7.1317854,9.027811,1.2561716,7.444704,0.68633974
20279,Medio,53.0972058717847,0.83142834721636,11.628312,-7.481079,7.567204,0.29422176,5.174607,-2.8835452,4.0803185,-2.2292821
20280,Medio,54.34150637698,0.850912361402966,9.675001,-17.541096,8.881902,6.4428835,3.6539733,-7.1204996,2.6708071,-5.479515
20281,Bajo,55.5490683855603,0.869821101862485,1.3908453,-18.336832,4.543855,9.010206,0.2374118,-7.2326665,0.0025757095,-5.50837
20282,Alto,51.9027207537724,0.812724372663694,10.463478,-15.5217905,8.718578,5.1254563,4.184616,-6.0745597,3.2355015,-4.633903
20283,Medio,53.6719929226672,0.840428712487379,11.447697,-11.22219,8.009844,2.451979,4.764156,-4.3360705,3.6587212,-3.3400295
20284,Muy alto,46.3475384588448,0.725737949214026,28.249477,-7.213552,16.968708,-3.3586304,12.603227,-4.1379046,9.971258,-3.7689362
20285,Alto,50.709168331092,0.79403500282187,11.413457,1.3897376,5.3168287,-3.718301,5.5763655,0.66039866,4.7465143,0.32044268
20286,Alto,51.9604872808828,0.813628916083094,15.9588585,-13.824445,11.276546,2.3872986,6.9677773,-5.4268475,5.424106,-4.2689323
20287,Medio,53.550859906398,0.838531938036512,8.956804,-15.314644,7.7859883,5.1403317,3.5725813,-5.9085245,2.6556096,-4.4185357
20288,Alto,52.5196819263618,0.822385125985843,19.657192,-13.089355,13.015409,1.9299767,8.022813,-5.8836145,6.1593304,-4.727358
20289,Alto,51.0491183760023,0.799358147408017,19.183123,-9.286164,12.236707,-0.5494188,8.446066,-3.9991913,6.616934,-3.2849064
20290,Medio,53.2467117267401,0.833769400833849,13.930207,-15.174353,8.941936,4.8615556,3.93558,-6.297527,2.730564,-4.745205
20291,Alto,52.589636983477,0.82348052482203,15.995874,-8.788371,9.934091,0.010887593,6.81936,-3.636337,5.4162073,-3.1775339
20292,Muy alto,48.6992771711282,0.762562904473631,22.613152,3.8831446,11.660728,-8.122249,10.710126,0.75875795,8.759162,0.20558736
20293,Muy bajo,58.8988536274167,0.92227407676839,-26.646479,4.6288433,-17.002413,4.668286,-12.512531,1.9300284,-10.074285,1.2867815
20294,Muy bajo,57.2850570323075,0.897004268050865,-15.294743,17.46427,-14.389075,-3.0738137,-8.648061,6.0092287,-7.086608,4.370412
20295,Muy bajo,57.0414850344605,0.893190269549943,-11.987836,14.551684,-12.313853,-4.1379476,-7.259458,6.0364013,-6.0806828,4.468554
20296,Medio,54.5513714183356,0.854198555876064,4.790362,-17.681292,6.179387,7.5107536,1.7191617,-6.772264,1.1804681,-5.0020223
20297,Muy alto,47.5669384478965,0.744832055972508,27.135029,-0.38225845,14.91547,-6.9133472,12.497793,-0.9215536,10.40043,-1.3550099
20298,Medio,53.4313866494277,0.836661153106336,6.9917655,10.391023,0.30562797,-8.602357,2.5009677,5.765069,1.7549183,4.0133734
20299,Medio,53.6068943318134,0.839409359153978,11.711258,-12.208654,8.457858,2.8530464,4.996967,-4.8338003,3.8589628,-3.839839
20300,Alto,50.8011468272046,0.795475258062175,19.183655,-8.306233,11.811627,-1.0289993,8.408121,-3.4093416,6.6200294,-2.8900828
20301,Medio,52.7893927924627,0.826608422785491,20.437433,-16.254461,13.7065115,4.0852456,7.6973004,-7.4368224,5.658095,-6.1639724
20302,Muy alto,48.3996098124331,0.757870530691173,23.351234,-3.7422292,13.948207,-4.367795,10.967282,-2.383155,8.777884,-2.2654862
20303,Medio,52.9416250443961,0.82899216798526,19.636162,-15.481453,13.049763,3.713764,7.3882165,-6.937466,5.456694,-5.5894904
20304,Alto,51.5914795658191,0.807850768822646,15.088556,-1.9896722,8.640948,-3.3630195,7.6242037,-0.8896918,6.009237,-5.326257
20305,Bajo,56.4557380770907,0.884018287396514,-9.85901,-14.885031,-3.3615086,9.718606,-5.536894,-4.5183253,-4.7461243,-3.1358252
20306,Muy alto,48.1619717003709,0.754149448583301,25.701513,-3.0480525,15.226187,-4.541324,11.895465,-2.7532718,9.555102,-2.6792805
20307,Alto,52.2420864602107,0.818038367322608,5.306214,-5.3390036,4.0686817,1.0234172,2.9150531,-1.8128842,2.497798,-1.1197487
20308,Alto,51.9926821720513,0.814133043272342,13.9676485,-5.683406,14.937138,3.693559,7.064707,-2.0196226,5.909081,-1.7371112
20309,Muy alto,46.9858139705765,0.735732455423434,23.836113,2.3650258,13.104622,-7.4367332,11.716864,-0.28140044,9.606257,-0.8162695
20310,Muy alto,48.7265683301703,0.762990246042429,17.322,9.997912,7.240347,-10.630957,9.103919,4.3483543,7.764132,3.2915206
20311,Muy alto,47.8230109057491,0.748841794279908,30.484251,-3.9589264,17.73425,-5.368555,13.924777,-3.056484,11.118331,-3.1935024
20312,Muy alto,46.9607271736682,0.735339631097786,19.405558,7.675896,8.927302,-9.815169,9.84543,3.2051055,8.287154,2.3280535
20313,Alto,50.634721241479,0.792869265008444,23.362263,-11.359602,14.995954,-0.014996072,10.027636,-5.4626045,7.8276243,-4.655817
20314,Medio,54.0939934127565,0.847036652853332,9.587478,-16.699648,8.543954,5.907978,3.5995305,-6.6175365,2.618786,-5.0672126
20315,Muy alto,47.1380611251779,0.738116433978244,30.957067,-2.343108,13.337946,-9.216714,14.294747,-1.8798223,11.586483,-2.1104753
20316,Medio,53.5344254027423,0.838274596581582,18.32941,-16.148228,12.637214,5.0109787,6.771239,-7.413454,4.811024,-6.062897
20317,Alto,51.8538626620502,0.811959322944377,14.71991,5.091885,6.792582,-7.2625146,7.5148754,2.479365,6.2349467,2.2848523
20318,Bajo,55.0903064133824,0.862637527848917,-9.659303,15.722723,-11.137068,-6.003345,-5.0572433,7.4635115,-3.8319888,5.786916
20319,Alto,51.0560128139934,0.799466104711792,21.490637,-11.021429,13.76955,0.09817111,9.205324,-4.8235373,7.142057,-4.189435
20320,Medio,53.1293059271352,0.831930989408683,12.7388735,-17.243858,10.489136,5.261194,5.2389355,-7.0377007,3.8675702,-5.529914
20321,Alto,52.5285452980084,0.822523914050449,14.626112,-11.835141,10.089407,1.9322467,6.2322426,-4.813346,4.7765813,-3.7862427
20322,Muy alto,47.4097094203431,0.74237006822067,27.395088,-7.7107754,16.701874,-2.806169,12.225944,-4.408962,9.669074,-3.9715836
20323,Alto,51.6506203606087,0.808776831361298,18.410734,-7.865342,11.65354,-1.1664305,8.425188,-3.4817002,6.695627,-2.9055085
20324,Alto,52.178716970936,0.817046089313501,3.5144231,9.311328,-0.21645848,-6.7021656,2.670478,4.0688796,2.024392,2.6504056
20325,Muy alto,48.661800040139,0.76197606476022,25.1948,-4.223924,14.546852,-4.3914123,11.434397,-2.5039015,9.139025,-2.3927448
20326,Alto,49.0109646846964,0.767443497152647,20.307104,0.7166253,11.47012,-5.691808,10.058722,-0.93421036,8.187363,-1.2979144
20327,Medio,52.9007482096349,0.828352093642233,2.7424757,8.374866,-0.5096854,-6.358281,2.1570213,4.1822314,1.3546283,2.833342
20328,Alto,49.7217061954916,0.77857272005461,22.08309,-0.52168787,12.285924,-5.44911,10.4897375,-0.97126144,8.465022,-1.036265
20329,Alto,50.8827202143745,0.796752583777491,21.151892,-14.720854,14.154527,2.5348108,8.618006,-6.555335,6.6736183,-5.3969436
20330,Alto,51.7173019635777,0.809820972461304,17.368336,-8.750341,11.013483,-0.38373587,7.6637025,-3.72699,6.0321884,-3.0983496
20331,Alto,51.4319658423504,0.805353005912444,19.466705,-10.579049,12.599217,0.3813222,8.345197,-4.7129226,6.5004187,-3.883637
20332,Medio,54.2764232252853,0.849893249825309,9.318701,-18.16914,8.819782,6.8690295,3.527675,-7.497312,2.5107276,-5.7580323
20333,Bajo,54.9787896226522,0.860891330106845,3.1794708,-11.3979645,2.0506468,7.5679035,-1.5572847,-5.395914,-1.5058062,-3.9823685
20334,Medio,52.894359256912,0.828252051534262,2.3436882,8.7093115,-0.9050726,-5.883147,1.8463365,3.7954957,1.2434,2.347058
20335,Alto,51.8210830994088,0.811446040613566,20.856707,-12.9165535,13.584531,1.170506,8.731519,-5.4678464,6.759124,-4.4857326
20336,Medio,52.8351803080602,0.827325391556094,15.208728,-15.572395,10.950575,3.808026,5.7995386,-6.572708,4.4305725,-5.130756
20337,Muy alto,47.2293319903789,0.7395456087033,28.062801,-9.663091,17.394299,-1.9979737,12.313397,-5.0873265,9.810369,-4.4904256
20338,Muy bajo,56.9821096412451,0.89226053352644,-14.734213,17.758055,-14.68474,-3.854096,-8.719062,6.62386,-7.2204847,4.8940964
20339,Bajo,55.6341582780187,0.871153491156609,-4.4369564,-12.530143,-0.8120013,7.5461593,-2.8996925,-4.138858,-2.4936178,-2.8766608
20340,Medio,52.7085208072624,0.825342080048859,9.918354,-15.176799,8.131437,4.8981814,3.8236835,-5.67613,2.9235737,-4.311184
20341,Medio,53.3629336470293,0.835589274356567,7.902307,-11.372858,7.788193,4.502102,3.4353087,-4.8607254,2.7102897,-4.1693597
20342,Muy bajo,56.631783852539,0.886774919232637,-11.338468,-14.766767,-4.238179,10.198825,-6.388684,-4.640486,-5.5457883,-3.3303053
20343,Medio,54.1368791854952,0.847708184369195,8.289184,-12.849485,7.9158716,4.317251,3.8006647,-5.258935,2.8488572,-4.2991476
20344,Alto,50.82088666831,0.795784356501445,16.002762,5.0011826,7.505917,-7.11059,7.8802423,1.8280045,6.6253557,1.1249
20345,Alto,51.878152700038,0.8123396711342,13.784647,1.5317308,6.5084147,-5.077579,6.630066,0.8715,5.3361235,0.26056385
20346,Alto,52.5098698457851,0.822231482459735,16.104568,-12.374446,10.745534,1.9333506,6.593898,-5.0687366,5.001447,-4.0008283
20347,Medio,52.9561460213299,0.829219546274829,14.282294,-7.239569,8.887257,-0.31516662,6.239394,-2.995848,4.981563,-2.3609705
20348,Alto,50.7964080029673,0.79540105466976,20.6011,-9.736852,13.06245,-0.60277635,9.028506,-4.1545024,7.0748444,-3.4864085
20349,Alto,52.0470251628168,0.814983978877203,14.843048,4.3108478,6.8772497,-6.801418,7.4314346,2.0869658,6.167241,1.7894472
20350,Muy bajo,60.7781072895856,0.951700573712699,-29.505667,7.0798235,-18.790667,3.6733325,-13.217142,3.1250012,-10.596621,2.2520602
20351,Alto,51.7344870163757,0.810090066471246,15.832846,-14.478649,11.476509,2.3866444,7.1414022,-5.4883714,5.568297,-4.3563595
20352,Muy alto,46.0418417009038,0.720951163430646,29.393337,-7.7420263,17.810926,-3.2073538,13.082004,-4.5690536,10.34444,-4.2972097
20353,Alto,52.5033612783691,0.82212956735214,14.649842,-10.235106,9.713907,1.1284554,6.289649,-4.1873794,4.8831034,-3.3245935
20354,Muy alto,48.4828729146059,0.759174314991817,26.503235,-9.038089,16.378813,-1.8501866,11.563289,-4.8673277,9.104009,-4.249541
20355,Alto,50.806467074437,0.795558565729509,23.503443,-10.447172,14.412469,-0.36625844,9.581786,-4.933518,7.452997,-4.081464
20356,Medio,53.019420174159,0.830210331447881,11.206178,-14.546592,8.784028,4.5756283,4.542446,-6.4366126,3.4619033,-4.9841676
20357,Medio,52.8052412759881,0.82685658798076,18.652727,-14.248091,12.486872,2.8489807,7.2832284,-6.026217,5.4298973,-4.7507663
20358,Alto,52.2896594214521,0.818783293687144,12.82602,-15.739911,10.507116,3.9311075,5.9156737,-6.0751553,4.5744276,-4.677379
20359,Alto,50.9479658597759,0.797774239780449,22.88314,-13.451634,15.0873575,1.4314858,9.5784445,-6.801377,7.4618845,-5.7516513
20360,Alto,52.0155293004577,0.814490797506254,13.738255,-1.8428208,7.655604,-3.1770496,6.6617274,-0.7928153,5.118009,-1.1288006
20361,Alto,50.2577499095684,0.786966418591342,22.054363,-8.406628,13.539759,-1.3916562,9.604148,-3.9551673,7.577552,-3.3927588
20362,Medio,53.3564225932454,0.835487320315912,10.37922,-16.125795,8.586471,5.6270022,3.591147,-6.5045867,2.526141,-5.0551558
20363,Medio,54.5242268769378,0.853773510135524,6.859659,-11.7846985,11.7001705,5.4937944,3.6884048,-4.890122,3.7599921,-5.7745867
20364,Alto,52.2277125755336,0.817813292293067,20.221027,-3.361099,11.171722,-3.4988642,8.954965,-2.0316663,7.0984364,-1.8354383
20365,Medio,53.4915531468688,0.837603276721016,7.5124736,-11.624901,11.991676,5.0365987,5.999852,-7.356282,4.1935883,-5.7798533
20366,Alto,50.2459886096789,0.786782253003575,23.610668,-5.54084,13.89554,-3.0459752,10.483967,-3.1155686,8.313501,-2.8151758
20367,Muy alto,48.4107011491627,0.758044205588262,18.640106,3.8884757,9.468729,-7.6521273,9.416931,1.5135397,7.8635364,0.90560967
20368,Alto,52.2256656395788,0.817781240124788,13.71415,-1.6368755,7.520779,-3.6011283,6.805968,-0.20284797,5.346402,-0.45334804
20369,Medio,54.1772143001168,0.848339776128761,4.8018217,-11.142096,4.537551,4.669866,1.6258341,-4.6992617,2.4358766,-6.6314263
20370,Bajo,54.5908214866612,0.854816289042376,5.399274,-11.200434,4.0520654,4.5233617,1.344895,-4.1590014,0.6194005,-3.210825
20371,Alto,50.954892999416,0.797882709146535,19.831678,-11.395022,13.291275,0.8537046,8.519899,-5.2315426,6.646818,-4.4193635
20372,Muy alto,48.2717177281597,0.755867918642128,19.673222,4.5220103,9.856933,-7.8850803,9.617397,1.4648321,8.043536,0.88415724
20373,Alto,50.8057522501962,0.795547372576737,16.17445,-3.8274827,14.541322,2.3683903,8.611313,-6.3268166,6.731406,-5.3476524
20374,Muy alto,47.6036316714101,0.745406620785836,29.048162,-3.3028219,16.709497,-5.690501,13.394502,-2.4362345,10.768053,-2.5574841
20375,Muy bajo,58.5347969918961,0.916573456523042,-24.561539,9.926773,-16.771421,1.0111808,-11.000298,4.4061103,-8.76364,3.3681824
20376,Alto,52.244526200821,0.818076570265116,15.434604,-13.650042,10.83727,2.672147,6.429665,-5.567771,4.9192915,-4.3219895
20377,Alto,49.3177498894513,0.772247326498313,22.564726,3.905191,11.661285,-8.15869,10.606985,0.7051626,8.629605,0.13781889
20378,Alto,51.9025439579238,0.812721604286757,14.258567,-2.632638,8.322929,-2.5406597,6.895929,-1.6143435,5.464546,-1.8032092
20379,Alto,51.6825946306106,0.809277503930121,20.901308,-14.723611,13.950894,2.5521743,8.449259,-6.3577247,6.5053954,-5.171969
20380,Medio,54.0630639684229,0.846552340800363,8.438609,-14.331676,7.278089,4.713039,3.264975,-5.424927,2.35983,-4.0652347
20381,Medio,54.5356858134997,0.85395294113439,5.5022135,-17.84246,6.5623603,7.425643,1.9227812,-6.904314,1.2856048,-5.1421814
20382,Alto,52.4884961070652,0.821896799457759,15.808837,-7.915634,9.73457,-0.26909608,6.7598743,-3.3250825,5.3550806,-2.6796832
20383,Medio,53.1442585592703,0.832165126817959,19.90418,-16.041407,13.311356,4.284922,7.362163,-7.399413,5.3556447,-6.080046
20384,Alto,50.8953733456253,0.796950714203194,22.109953,-12.728528,14.359712,0.95041305,9.297475,-5.8211646,7.2843437,-4.8401423
20385,Muy bajo,56.6961261437307,0.887782429965892,-14.189793,18.303484,-14.878182,-4.498925,-8.603902,7.345528,-7.266233,5.569702
20386,Muy alto,47.3549432350158,0.74151250597794,29.354147,-3.6278195,16.938631,-5.557823,13.454827,-2.6201606,10.799646,-2.7237031
20387,Medio,53.9889097519205,0.845391188972251,4.676209,-16.304365,5.797339,6.746998,1.71502,-6.2148204,1.2160752,-4.5805755
20388,Alto,49.2878599922242,0.77177929230627,22.154089,0.14025465,12.24014,-5.8686094,10.517397,-0.72154474,8.482638,-0.9350969
20389,Alto,50.6267966410976,0.792745176795341,25.499416,-11.958297,16.341192,-0.04580721,10.705215,-6.011802,8.354969,-5.1218576
20390,Muy bajo,59.2376750764187,0.927579549113307,-26.510534,8.868075,-17.374693,1.9896367,-11.732154,3.8712242,-9.364763,2.890356
20391,Muy alto,46.2649006059431,0.724443955446794,28.238125,-6.418678,16.729153,-3.9655857,12.73069,-3.5939643,10.137585,-3.3490298
20392,Muy alto,47.4820780115397,0.743503259641594,22.057243,3.2786057,11.72618,-7.8003364,10.883041,0.544499,8.976011,-0.07338023
20393,Alto,51.8444318706952,0.81181164987683,20.273863,-10.089704,13.133511,-0.10904039,8.910186,-4.706532,6.950461,-3.8965528
20394,Alto,51.357334555443,0.80418438382574,15.484852,4.0589647,7.3911824,-6.788311,7.7559156,1.8376886,6.550741,1.4723623
20395,Muy alto,45.9089767935002,0.718870683892186,24.346184,0.020717135,13.245445,-6.3218913,11.60183,-0.77642673,10.072053,-4.1028104
20396,Muy alto,44.8422391340918,0.702167056751861,28.65646,-8.256439,17.62025,-2.8349648,12.872374,-4.6920495,10.179704,-4.3361597
20397,Medio,54.5630199976586,0.854380956416636,-8.017993,15.665869,-8.07224,-6.977937,-2.7912493,7.02837,-3.0206869,5.232411
20398,Alto,52.6369304103301,0.824221074067081,13.158096,-15.293256,10.575129,3.5014079,6.0275574,-5.873262,4.6175866,-4.5448055
20399,Bajo,55.8540974297137,0.874597432177226,-13.865043,18.142498,-14.510275,-4.5946007,-8.110142,7.3287654,-6.5432034,5.6273665
20400,Medio,53.1680311710493,0.832537372833467,9.098047,-14.201397,7.1876655,4.5157585,3.3706841,-5.3426723,2.500472,-3.8709967
20401,Medio,53.756400468584,0.841750417184302,1.1276555,8.499381,-2.5843043,-4.634935,0.3588559,3.7566857,0.40673167,2.4947119
20402,Alto,51.4295469223902,0.805315128992339,7.714906,-0.88814586,3.8057249,-1.2453324,3.731802,-0.36408225,3.2327106,0.043895695
20403,Bajo,56.1721848198107,0.879578238015809,-9.154474,-14.42925,-2.9736176,9.321545,-5.0591893,-4.455285,-4.2940607,-3.1065245
20404,Bajo,55.6239920102871,0.870994301552586,-0.73269343,-15.248828,2.4004805,7.908853,-0.8259593,-5.5883694,-0.7982293,-4.0971103
20405,Medio,53.394499444537,0.836083550814613,11.738806,-14.901204,9.088544,4.4820824,4.6649513,-6.0742345,3.514703,-4.6565557
20406,Muy alto,40.8112840713157,0.639047910451769,23.178835,7.1898365,11.384425,-10.330786,11.558404,2.6229422,9.5758,1.8067346
20407,Alto,48.8081408183251,0.76426755768042,19.44747,2.0221539,10.346805,-6.583773,9.539246,0.39361954,7.884524,-0.10039452
20408,Medio,53.3651955720257,0.835624692954032,7.4448533,-11.033542,7.086616,3.8060076,3.4826758,-4.4602866,2.7733243,-3.5942128
20409,Muy bajo,59.1520989315474,0.926239545783127,-25.476648,9.517283,-16.538282,1.3679925,-10.928348,4.0527754,-8.719207,3.0456269
20410,Medio,52.8262604843605,0.827185719530903,7.6857224,-9.6310625,7.269623,-2.0194755,4.1307735,-3.626596,3.3703437,-2.6935759
20411,Bajo,55.279739345339,0.865603783924713,4.641696,-11.8376,4.1094027,5.160191,0.85728204,-4.9666758,-0.08151701,-4.1361966
20412,Alto,50.3096351600402,0.787778869403704,16.425657,-4.9156647,9.895913,-1.7924922,7.6868844,-2.3423936,6.28037,-2.0163643
20413,Bajo,55.610652529718,0.870785423851769,-10.284569,14.737118,-11.2457905,-4.913242,-5.6725864,6.532366,-4.649898,4.993887
20414,Medio,52.80277783685,0.826818013952288,2.341054,5.9558277,0.27869332,-5.0088906,2.4206548,2.9897723,1.3247865,1.5525018
20415,Medio,52.7107982916197,0.825377742284261,14.631571,-14.188094,10.266701,3.2638347,5.7794285,-5.725779,4.3693075,-4.426456
20416,Alto,50.8390377886686,0.796068577784883,22.090939,-13.821685,14.553064,1.5863923,9.223945,-6.487421,7.1668634,-5.4005103
20417,Alto,51.4458804966845,0.805570890033937,15.7178135,2.27031,7.8986974,-5.7255726,7.666584,0.6591857,6.2653327,0.1352321
20418,Bajo,54.7900826274877,0.857936441190906,-8.369805,13.4768715,-7.9845505,-4.130038,-3.312835,4.9296684,-2.4851177,3.7809265
20419,Bajo,55.413818795446,0.867703281511599,8.503036,-19.41263,8.112595,8.059282,2.1652567,-7.830799,1.1450133,-5.8966627
20420,Alto,50.0945324757257,0.784410660731232,22.582731,-10.0215025,14.743253,-1.5604862,10.7574835,-4.1990266,8.558403,-3.699968
20421,Bajo,54.7177461520833,0.856803752658592,-1.967156,-10.372554,0.6213614,5.3663282,-1.1268415,-3.36824,-0.9744673,-2.3230941
20422,Medio,54.4357959993165,0.852388805663483,0.0183309,-9.855225,2.0206761,4.5535054,0.5400317,-3.5026445,0.68241173,-2.5836065
20423,Alto,51.8901631445987,0.81252773798078,19.252684,-14.453908,12.989925,2.7695854,7.7211676,-6.3269796,5.8707614,-5.09922
20424,Alto,50.1231360769611,0.784858553318216,24.386581,-5.8213425,14.2156925,-2.7209227,10.503631,-3.4395304,8.301245,-3.087423
20425,Alto,51.4299964218825,0.805322167528809,19.746946,-8.923828,12.501297,-0.7574511,8.698887,-4.0135927,6.8105717,-3.3938756
