CVE_MUN,GM,IM,IMN,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 200 Component 3,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 300 Component 3,Perplexity 400 Component 1,Perplexity 400 Component 2,Perplexity 400 Component 3
16095,Bajo,56.1137722418496,0.878663578339214,-3.435442,3.2532375,1.6742107,-2.8583891,2.4057574,2.166905,-3.0474927,2.4722302,0.86577076
16096,Alto,51.9390523450763,0.813293274819911,5.466736,1.2747313,-4.203588,1.8660221,1.5225557,2.1485898,3.2592688,1.2827901,-2.421299
16097,Alto,51.7136160943774,0.809763256879347,2.0854633,-2.7082317,0.38342586,1.5596036,-1.5182993,-0.19964854,2.1710205,-1.8873775,0.6563927
16098,Bajo,54.9490922131266,0.860426310004315,-1.2730366,0.21985795,0.19777995,-0.8707578,0.353943,0.038007665,-1.0086253,0.24579029,-0.031880066
16099,Alto,51.9060997469425,0.812777282994107,5.5113034,0.415159,-2.136152,3.237691,0.8368267,1.1530199,3.3508408,0.7784457,-0.5540731
16100,Medio,54.35921924879,0.851189720324056,0.9142603,1.4896274,-1.5575687,0.7728733,1.715893,-1.0006733,0.59983814,0.8386671,-1.7537918
16101,Alto,48.781870097246,0.763856194749954,2.5024953,-4.2588124,-0.09245736,2.6553173,-4.409596,1.5354364,2.1946552,-3.3414142,-0.6699971
16102,Muy bajo,58.3570321766065,0.913789906915435,-9.504877,0.84089583,-0.99643654,-7.7610974,0.3517307,-0.4662515,-7.4232674,0.2482777,0.97994876
16103,Bajo,56.2651132511765,0.88103336792013,-2.546186,2.4892051,1.5609701,-1.9919106,1.8078141,1.8711109,-2.206216,1.9869661,0.78206366
16104,Bajo,54.6564283252631,0.855843600828171,2.020439,3.384524,-1.9273244,1.1729333,2.9730163,0.509437,1.2094014,2.5409906,-1.8492342
16105,Muy bajo,56.6624752994663,0.88725550457745,-3.0297573,2.1676123,1.5915636,-2.4322798,1.4901837,1.7985955,-2.5832021,1.6191887,0.84419674
16106,Bajo,56.3826286444353,0.882873495429392,-2.5463145,2.10741,2.3095176,-1.938408,1.1555086,2.4639115,-2.116322,1.6883987,1.5681949
16107,Muy bajo,57.6541687032487,0.902784043115676,-5.198619,0.9572374,1.517097,-4.1517653,0.5765341,1.4916028,-4.075146,0.5506965,0.58044004
16108,Muy bajo,57.8827980507358,0.906364060508029,-5.674568,2.5808015,2.297258,-4.8596683,1.6958979,2.4548628,-4.9351463,1.6508586,1.2712944
16109,Bajo,56.0782728068268,0.878107706592226,0.3874129,4.426916,-2.5399585,0.042689778,4.206187,-0.1250378,-0.4211045,3.1420262,-2.1101146
16110,Bajo,55.8575084383995,0.874650843826058,-1.6260009,1.5042038,0.5211034,-1.1089498,1.419047,0.77099645,-1.3362333,1.40931,-0.034193084
16111,Bajo,55.744150794406,0.872875820883844,-2.1460488,2.100887,-0.114292756,-1.5434802,1.4408145,0.4164075,-1.5820239,1.0366697,0.035508417
16112,Bajo,56.199890625095,0.880012072367685,-4.0053906,-0.054746803,1.9876102,-3.947883,-0.8890778,-0.17320408,-3.4673905,0.011969437,1.3025692
16113,Bajo,55.6952749999113,0.872110493963746,1.3666189,3.5656383,-1.7075596,0.22729614,2.6873558,0.6599739,-0.2305442,2.4547336,-0.8276964
17001,Bajo,55.5938630597967,0.870522524119135,-2.4713302,-0.15903068,-0.05735346,-1.7930455,0.32441872,-0.22828758,-1.7481259,0.07049855,-0.43364736
17002,Bajo,54.9390370623568,0.86026886033727,-5.0354085,-2.202276,-0.9191378,-3.2442243,-1.8306105,-1.0255383,-2.5279138,-2.0582676,0.1297413
17003,Medio,54.3530576543147,0.85109323832982,-1.32915,-1.6113391,2.0612025,-0.784873,-1.6067702,1.0724874,-0.841636,-0.72698385,1.5966985
17004,Bajo,55.5629529988975,0.870038515583774,-3.0455773,-0.5334546,0.73137677,-2.531174,-0.53247935,-0.015506437,-2.4138684,-0.4464073,0.24558192
17005,Bajo,55.1114422959897,0.862968486355201,0.4657122,1.2673036,-2.7638755,0.36060598,1.9974797,-1.6193522,-0.12238438,0.86839104,-1.6983256
17006,Muy bajo,57.9580385580829,0.907542222138952,-7.9257674,0.032538258,0.0487196,-6.3001842,-0.29350665,0.31706074,-5.873667,-0.42634585,0.7029051
17007,Muy bajo,59.8665562109064,0.937426952449469,-10.037512,1.4084891,-0.67539626,-8.26897,0.7355554,-0.17272763,-7.7515416,0.43913177,0.48070535
17008,Muy bajo,58.7152993650159,0.919399872476342,-7.8761725,1.2184639,0.6342606,-6.4570312,0.63348526,0.9173555,-5.949794,0.4996514,0.32377946
17009,Bajo,55.9324009093389,0.875823555691206,-5.850113,-1.9803718,-0.85495514,-4.4029536,-1.648091,-1.0614761,-3.3568208,-2.3015661,0.040966693
17010,Bajo,55.7685412410388,0.873257741333306,-3.3932133,-0.96300805,1.1033412,-2.7019706,-1.1861502,0.16880617,-2.5770397,-0.89016604,0.73403543
17011,Muy bajo,59.2033181473043,0.927041567418791,-8.887738,0.909052,0.043665066,-7.2699203,0.3517514,0.4288642,-6.7184243,0.15464173,0.35834533
17012,Muy bajo,57.6666492097488,0.902979470478029,-6.0684986,0.49337438,0.55411375,-4.9885106,0.29198152,0.66588867,-4.707892,0.11897968,0.1322921
17013,Bajo,56.1381289761248,0.879044970900076,-3.0566018,-0.47104242,0.5653165,-2.385852,-0.23545484,0.4671213,-2.3704958,-0.22629026,0.28834054
17014,Bajo,55.9424011163551,0.875980145015536,-0.97570413,1.9032434,-3.1809125,-0.85964084,2.6719239,-1.9464732,-1.2305704,1.078205,-2.3254428
17015,Muy bajo,56.5617138008141,0.885677719740904,-3.5621264,0.39389348,0.17628494,-2.8905606,0.5318912,0.30692843,-2.8590868,0.25105938,-0.16697548
17016,Bajo,55.272686546171,0.865493346905303,-2.1054983,-1.1629261,-0.032414723,-1.0906872,-0.1825847,-0.3049582,-0.97560096,-0.16915111,-0.30466327
17017,Muy bajo,56.7295573982754,0.888305916884932,-4.3965364,0.036636114,0.11725753,-3.5860243,0.20484878,0.15276197,-3.4351037,-0.08620834,-0.16006279
17018,Muy bajo,57.6801965323474,0.903191602695768,-6.6992855,-0.015522677,0.7684055,-5.319423,-0.26684713,0.8215361,-4.9555087,-0.124237195,0.76513
17019,Bajo,55.0676136184833,0.862282190262939,-1.936126,-0.46322185,1.0214744,-1.4601935,-0.4248399,0.51916814,-1.4785613,-0.18829238,0.58137494
17020,Bajo,55.8013241636197,0.873771076276093,-5.6010666,-1.995729,-1.034063,-4.2257533,-1.5721782,-1.2673444,-3.2570176,-2.2952182,-0.23050949
17021,Bajo,55.9889657770181,0.876709282796293,-1.2235578,1.6576118,-3.3960495,-1.0580567,2.5558317,-2.2181022,-1.4357605,0.839553,-2.418505
17022,Bajo,56.417741353284,0.883423311582711,-4.355531,-1.7519019,1.8455977,-3.0144868,-1.3266084,1.7569848,-3.1121173,-1.2381464,1.1825978
17023,Medio,52.7432378319901,0.825885700339526,2.8021548,-0.24043562,4.0006375,2.8118744,-4.1940536,-1.6863244,3.8600485,-1.9101168,-3.0178463
17024,Bajo,56.4150412871134,0.883381032304229,-3.8996847,-0.27184674,0.43125114,-3.1432266,-0.109202966,0.40311143,-3.0990794,-0.327898,0.0692372
17025,Bajo,56.3191714903408,0.881879844711212,-3.7342947,-0.049977645,0.4185867,-3.0278993,0.06334037,0.40915808,-2.9907413,-0.13683313,0.0848102
17026,Bajo,55.389973766087,0.867329901537572,-3.7592075,-1.635812,0.10626696,-2.7555103,-1.3962599,-0.3841584,-2.4760928,-1.3806734,0.32258093
17027,Medio,52.9232765906559,0.828704856735699,2.205709,-0.5356631,4.2875595,2.319441,-4.5213556,-1.3701004,3.8137753,-2.3886027,-3.1542473
17028,Muy bajo,57.0851818212047,0.893874500416425,-5.296349,0.009163493,0.77347463,-4.3796306,-0.18270296,0.53992176,-4.0964084,-0.060920782,0.4972912
17029,Muy bajo,57.0586872662098,0.893459632558352,-6.1978493,-0.7133866,0.3772078,-4.8914585,-0.6776597,0.33768886,-4.572779,-0.36255032,0.9575536
17030,Bajo,55.8864974298262,0.87510477108708,-3.6585655,-1.4655404,1.1710906,-2.950425,-1.3961874,0.37879154,-2.7942917,-0.97346514,0.9402703
17031,Muy bajo,58.8472052044298,0.921465334344843,-7.415504,0.90180296,1.3068546,-6.0690365,0.3690681,1.461496,-5.658911,0.035173606,-0.076516815
17032,Muy bajo,57.0924123849299,0.893987720981402,-4.34758,-0.05269638,-0.030644247,-3.5127325,0.2918273,0.25711167,-3.5490553,-0.3968304,-0.41006294
17033,Bajo,55.5609322725122,0.870006873820877,-2.7579963,-0.7619705,0.28278413,-2.0933146,-0.45646095,-0.1067943,-1.9994198,-0.50101006,0.03500821
17034,Medio,53.3693711847824,0.835690077238495,-1.0151104,-3.4297905,3.049305,0.19161084,-2.1119134,2.481948,0.11812352,-0.78872055,2.8755925
17035,Medio,54.0726502137528,0.846702448060809,-2.2647939,-1.1506356,4.1262755,-2.3631582,-3.4290802,1.141849,-2.2902727,-1.0100213,3.1431196
17036,Bajo,55.4327259116483,0.867999340637811,-2.2829943,-2.6519089,3.4405878,-1.0372257,-1.2958113,2.7567945,-1.1485147,-0.0077418988,2.8315427
18001,Bajo,56.165745740119,0.87947741098927,-4.1595817,-0.36156553,-0.25145122,-3.3816824,-0.018978951,-0.24581183,-3.224966,-0.4059164,-0.29362246
18002,Muy bajo,57.7746965284034,0.90467134111595,-4.9034843,1.5574945,-0.18566975,-4.0932746,1.5137639,0.23946762,-3.95758,0.9619481,-0.6301393
18003,Muy bajo,56.8523963832021,0.890229404430736,-2.3723302,4.128724,-2.4743404,-2.2755573,4.084883,-0.74927956,-2.5348158,2.6386526,-2.29795
18004,Muy bajo,57.8620063955865,0.906038492124668,-6.0564766,3.223664,0.34157354,-5.2240615,2.5269198,1.0074472,-5.000269,2.0663064,-0.053305432
18005,Muy alto,42.2200364320564,0.661107011824373,4.02671,-5.858724,1.3384447,7.5852337,-3.266504,-1.2276225,4.182245,-4.383133,0.85454285
18006,Muy bajo,58.6716456142859,0.918716315493948,-6.7205167,1.1586286,1.328486,-5.5261164,0.6604499,1.5199342,-5.223028,0.40486264,0.21362385
18007,Bajo,55.3940101245822,0.867393105294104,-2.612214,-0.4079986,-0.9246302,-2.0207956,0.21295904,-0.9349436,-1.873029,-0.38374066,-0.7305413
18008,Muy bajo,59.4733172465226,0.931269377547916,-8.147228,2.5537212,0.27410537,-6.8397512,1.7896031,0.8181332,-6.3408813,1.2950546,-0.3838598
18009,Muy alto,28.6701418337889,0.448934520149441,3.9992242,-6.367387,1.2113388,7.683426,-3.670463,-1.3001899,4.1182675,-4.662066,0.71680665
18010,Bajo,54.7731710810543,0.85767162990999,-0.39802226,0.74506193,-2.7877035,-0.2827538,1.666929,-2.1253028,-0.5500155,0.25366417,-2.08991
18011,Medio,54.510692957507,0.853561587792738,-2.08848,-2.3202887,-1.2592858,-1.8171673,-1.385002,-1.5574543,-1.6509031,-2.0371504,-0.3761908
18012,Muy bajo,56.5786284653895,0.885942579847585,-3.2307103,2.1575189,-0.9222102,-2.6313143,2.1998296,-0.2681781,-2.6668613,1.4251328,-1.0916681
18013,Muy bajo,56.9067881999424,0.89108110458241,-1.7392293,3.7082927,-3.0710897,-1.6641695,3.9503012,-1.2453022,-2.0038834,2.299088,-2.545606
18014,Bajo,55.6729153793905,0.871760373424844,-1.6954653,1.6405181,-1.330896,-1.4270899,1.9418339,-0.74627966,-1.6456357,1.1383615,-1.3294924
18015,Bajo,56.2647291568377,0.881027353537339,-3.2660081,0.791954,-0.9283173,-2.6598701,1.1143626,-0.59712404,-2.5937345,0.49132568,-0.93861115
18016,Muy bajo,56.6217048398928,0.886617095921817,-3.4607382,0.6470795,-0.32456526,-2.7692153,0.92840904,-0.110262275,-2.7175324,0.43856436,-0.6500514
18017,Muy bajo,59.7486066662693,0.935580026733842,-10.22035,1.3098258,-0.78858846,-8.405589,0.6537084,-0.30735755,-7.899146,0.33669278,0.52772576
18018,Muy bajo,57.5716189405415,0.901491428718293,-5.794502,0.42382458,0.77909327,-4.729328,0.21109441,0.8220134,-4.469579,0.13107587,0.33966762
18019,Muy alto,44.530128008145,0.697279830892549,3.7883773,-5.5250072,0.9191555,7.6339064,-3.2505414,-0.8509982,3.829943,-4.1647296,0.8307716
18020,Muy bajo,59.2065953930185,0.927092884525649,-8.86484,2.1867113,-0.32263368,-7.3963275,1.4542407,0.3289061,-6.8957357,1.1808046,0.38893083
19001,Muy bajo,57.8922147023813,0.906511512167403,-3.9099207,3.618499,-2.9604983,-3.62727,3.816974,-1.3894488,-3.7869122,2.1242006,-2.5995035
19002,Muy bajo,56.8913155547347,0.890838824492133,-1.6020207,4.1420183,-2.749234,-1.5841086,4.1780105,-0.8435936,-1.9252119,2.6705444,-2.412401
19003,Bajo,56.5281380197767,0.88515196973813,-0.10468949,4.490634,-2.5500646,-0.35733685,4.3040895,-0.26925176,-0.8056884,3.1098723,-2.1649792
19004,Muy bajo,60.0097557224487,0.939669257505809,-8.454082,3.4987438,0.2787425,-7.1820564,2.5360978,1.0241623,-6.594186,2.1233184,-0.13899012
19005,Muy bajo,57.1751867771236,0.895283852763922,-5.4175515,-0.59790516,2.695745,-3.7291005,-0.5920929,2.4319067,-4.0170226,-1.6274514,0.5489485
19006,Muy bajo,61.3158744625493,0.960121259217018,-11.125624,1.5215003,-1.1073452,-9.09292,0.803128,-0.75302804,-8.590036,0.19063441,0.42563674
19007,Medio,53.296098088029,0.834542722519374,2.7943223,1.3669716,0.30122113,2.5865836,0.9052703,-2.0751534,1.445785,0.071040206,-1.8688518
19008,Muy bajo,56.6006742074039,0.886287785485908,-1.6905577,2.6494231,-3.1591816,-1.5383639,3.1978428,-1.730184,-1.8577759,1.5171382,-2.504985
19009,Muy bajo,59.767262390742,0.935872149415437,-8.662097,2.8005908,0.07231364,-7.2930675,1.9257427,0.7352917,-6.7347045,1.5554662,0.05769306
19010,Muy bajo,60.1044131726998,0.941151461439552,-8.921269,2.7484338,0.34033728,-7.525416,1.7575523,0.94717026,-6.8800135,1.4545255,0.0009866175
19011,Muy bajo,58.6900188399041,0.919004014636642,-6.648113,3.066977,1.2233251,-5.689465,2.1859303,1.7258798,-5.4114075,1.9498037,0.46868277
19012,Muy bajo,59.9217571493614,0.93829132232112,-8.571377,2.782758,0.41175115,-7.208578,1.8591298,0.99160415,-6.6146145,1.4961948,-0.13304013
19013,Muy bajo,57.6166377237497,0.902196360209543,-6.0476856,3.5180595,1.313144,-5.215953,2.6307766,1.8879131,-5.0658474,2.3663838,0.59255004
19014,Alto,52.5439331621611,0.822764866587397,2.515962,-0.4825835,3.7439198,2.5953429,-4.0161843,-1.3351846,3.7705634,-1.8495631,-2.8546207
19015,Bajo,56.2347007194277,0.880557149998841,-0.64411455,4.5658517,-2.5231755,-0.81162375,4.4062424,-0.39527285,-1.2301178,3.0852957,-2.3080344
19016,Bajo,56.4874196311441,0.884514376440963,-2.277813,3.8681364,-2.1998136,-2.19857,3.822539,-0.6433395,-2.4397118,2.5163443,-2.1417582
19017,Medio,54.5057656132915,0.853484432439835,0.5706527,1.2187681,1.9990956,-0.9528948,-0.74880403,-1.1375237,-1.1788654,-1.2765483,-0.79908323
19018,Muy bajo,60.543075032281,0.948020295663696,-10.335553,1.9213436,-0.7358435,-8.56877,1.1279474,-0.17019176,-8.022205,0.7123545,0.3446767
19019,Muy bajo,61.8455481380873,0.968415211815579,-9.752849,3.131757,0.03574547,-8.243791,2.1344419,0.70242673,-7.5824156,1.6684766,-0.29755932
19020,Bajo,56.4888154858245,0.884536233582612,-2.269965,3.6022232,-2.4865773,-2.1272423,3.7239554,-0.9693573,-2.3542476,2.2777612,-2.357743
19021,Muy bajo,60.5509876000487,0.948144195462816,-10.608847,1.7242668,-0.87375057,-8.752885,0.962342,-0.37932697,-8.224688,0.50003797,0.40568995
19022,Muy bajo,57.4049844553771,0.898882164590081,-4.531556,3.0038452,0.52913976,-3.8173554,2.4910905,1.0737063,-3.7826836,2.0836682,-0.13990633
19023,Muy bajo,57.3486740036643,0.898000421284951,-2.1760974,4.5767956,-2.5854263,-2.114955,4.4699745,-0.63488126,-2.4117057,2.976561,-2.3882194
19024,Alto,51.2709062520955,0.802831036879791,4.352432,0.98810303,2.3230379,2.6578622,-4.4421577,-0.16372782,3.5397751,-2.3214562,-1.3323153
19025,Muy bajo,60.2088128359033,0.942786214869645,-8.932163,2.4465613,0.49636102,-7.482438,1.518275,1.0180978,-6.8302574,1.1808985,-0.20457432
19026,Muy bajo,60.8387938850653,0.952650841338827,-11.035349,1.3787967,-1.1124909,-9.011835,0.68886817,-0.75433064,-8.517042,0.12762313,0.49313465
19027,Bajo,56.3835891175231,0.882888535101232,-0.2288288,4.085443,-2.8300269,-0.38329467,4.143756,-0.7150866,-0.8412999,2.7542799,-2.3360417
19028,Bajo,56.3506364625816,0.882372542385898,-3.005325,3.2303946,-2.452957,-2.82425,3.4591534,-1.126212,-2.9903271,1.9909351,-2.4123194
19029,Muy bajo,58.582075385999,0.917313770376147,-6.332529,1.5750141,1.3169302,-5.2173853,0.99565846,1.5115154,-4.934922,0.8506338,0.4328628
19030,Bajo,54.635254326208,0.855512045471363,-0.21561804,2.105151,-1.1364223,1.8844112,1.957304,-2.753736,0.111507766,0.7018143,-3.00495
19031,Muy bajo,60.5213603751719,0.947680274354209,-10.545763,1.6560867,-0.85764486,-8.6964245,0.9075498,-0.36407998,-8.169349,0.4710795,0.42731982
19032,Muy bajo,58.3003119506381,0.912901747115755,-6.059274,1.9738367,1.8063368,-5.0027695,1.2365785,2.00429,-4.8006673,1.2545286,0.9381977
19033,Muy bajo,58.558022896057,0.91693714185812,-6.928159,1.0798874,0.8668062,-5.6811924,0.6078898,1.0643489,-5.320052,0.43920186,0.33901128
19034,Muy bajo,57.4302787463471,0.899278237983962,-3.0666037,3.4057283,-2.8344946,-2.8363335,3.6687849,-1.3156986,-3.0284822,2.070119,-2.5002885
19035,Muy bajo,57.6715004535845,0.903055434204896,-2.749247,4.2045417,-2.7151272,-2.6037724,4.220492,-0.91509134,-2.848305,2.6535282,-2.4412277
19036,Alto,51.5321109691824,0.806921139224106,2.9530706,-0.565608,2.5181997,2.9405682,-2.9446514,-1.2152225,3.4365206,-1.2027289,-2.1299744
19037,Muy bajo,57.6908332769658,0.903358159313064,-6.939513,2.4107435,1.8200414,-5.7716446,1.6437279,2.0139527,-5.383666,1.2655923,1.1806931
19038,Muy bajo,59.3540013320125,0.92940105638169,-8.150995,2.8587925,0.30437186,-6.8570976,2.0059466,0.91717905,-6.326512,1.6280135,-0.0285733
19039,Muy bajo,60.8656861715213,0.953071937118047,-11.789556,0.89715105,-1.5818739,-9.40312,0.3964562,-1.477371,-9.033928,-0.4230466,0.5528614
19040,Muy bajo,57.3372711605445,0.897821868631322,-2.6224372,4.2575397,-2.8733475,-2.4832509,4.3061714,-1.0011066,-2.744582,2.66962,-2.538718
19041,Muy bajo,59.9509701172737,0.938748756742195,-8.920819,2.2263222,0.18176584,-7.4426913,1.379883,0.725261,-6.845306,1.0803223,0.073258966
19042,Muy bajo,56.7572397960533,0.888739384707835,-1.7834108,4.619508,-2.1337323,-1.8171773,4.3568892,-0.23263519,-2.1216931,3.1141238,-2.0928717
19043,Medio,53.3936582609935,0.836070379051017,2.8943834,1.4376578,-1.8884212,2.1015098,1.7019974,-0.13527088,1.8547003,1.2424409,-1.1686959
19044,Muy bajo,59.4284903205512,0.930567450273981,-7.7505155,2.1247118,1.0459182,-6.454639,1.3119816,1.4393096,-5.9361567,1.1320705,0.18380795
19045,Muy bajo,59.9372261452636,0.938533545268352,-8.726481,2.8454852,0.2946074,-7.3551517,1.9128724,0.9054122,-6.757663,1.5388963,-0.10026506
19046,Muy bajo,61.4183833011539,0.961726404965401,-10.542897,2.085892,-0.66904587,-8.746765,1.2618314,-0.1432321,-8.163569,0.77911913,0.19142987
19047,Muy bajo,59.7832048523983,0.936121786177444,-8.428448,2.966882,0.70184815,-7.117529,1.9822137,1.2963622,-6.4906054,1.7027277,-0.097613625
19048,Muy bajo,60.716763289923,0.950740012051991,-10.039592,2.224564,-0.458808,-8.364383,1.387323,0.13194905,-7.7824874,0.9812705,0.16899194
19049,Muy bajo,60.0346286701757,0.940058733250898,-8.719283,3.387496,0.31848583,-7.4285564,2.3814588,1.0191919,-6.8187685,1.9820366,-0.15278219
19050,Bajo,56.1667834594014,0.879493660229012,-0.35689345,4.1879034,-2.5253444,-0.53196394,4.080125,-0.46402314,-0.94501084,2.8260224,-2.1919317
19051,Muy bajo,56.8595408974011,0.89034127757989,-1.8688257,2.441466,-3.372325,-1.688528,3.1115313,-1.9638538,-2.0127273,1.3326969,-2.5926628
20001,Alto,52.0519309696566,0.815060796984778,6.4032593,0.21420345,-1.5583231,4.272933,0.88478017,1.5040227,4.094627,1.1400089,0.09674632
20002,Medio,52.9517543076979,0.829150778151412,0.7380157,-0.9422132,1.4506837,1.1114157,-1.006376,0.37182662,0.7893089,-0.56455415,0.66386765
20003,Alto,49.9452112764873,0.78207249856528,6.7772837,-0.59397167,0.75226986,5.9972887,-0.35885552,0.5672881,4.802499,-0.09831654,0.56602645
20004,Medio,54.5721862280029,0.854524486826951,1.1724832,1.4150494,-2.3510933,0.9331476,1.9772029,-1.1563827,0.4936739,1.0934194,-1.5820943
20005,Bajo,56.0071673204713,0.876994293635218,-3.631332,2.8885398,0.6812912,-3.0445015,2.267636,1.256534,-3.1433487,1.9171437,0.271983
20006,Medio,54.4235055062135,0.852196353646483,-3.0599866,-1.5018163,3.088724,-2.7466366,-2.626157,0.74195004,-2.619544,-1.2663001,2.2451818
20007,Muy alto,46.2793385733478,0.724670033922664,8.604307,-3.303551,1.6906518,7.6224985,-1.1729022,1.5203161,6.368416,-1.743531,2.0776052
20008,Medio,52.9604097461335,0.829286310271319,4.386848,2.5049403,-1.6707793,3.6106348,2.6614273,-0.2910258,2.5134501,2.4349315,-0.6574871
20009,Alto,52.363232373329,0.819935343720182,4.4887023,0.22264896,-1.7956908,3.3760033,0.59151626,0.26069257,2.8393946,0.6261103,-0.19955924
20010,Bajo,56.3840902019967,0.882896381386717,-1.8491004,2.9044626,-3.2087379,-1.6997627,3.3980496,-1.6671534,-2.0082934,1.69192,-2.5766518
20011,Alto,49.4330332422244,0.774052503359958,6.998688,-1.5801786,-1.8405656,4.41213,-0.4992887,2.4453242,4.789057,-0.065042555,0.31669915
20012,Muy alto,46.4378539508505,0.727152164124462,6.127358,-4.0750594,1.7585247,6.5394783,-2.3003833,0.113724366,4.9347587,-2.4597437,1.2325889
20013,Bajo,55.1931427584009,0.864247801891942,3.1853926,3.7423112,-1.6728188,2.109007,3.6359072,-0.97878456,0.61220175,2.8835273,-1.3199197
20014,Muy bajo,57.5381281435036,0.900967009446675,-6.988255,0.9574323,1.7347362,-5.7458887,-0.1783789,1.1992425,-5.118098,0.43524542,1.102227
20015,Muy alto,46.8164476004183,0.733080413778254,7.8763037,-2.2108767,1.0960457,6.1957364,-2.1420398,2.2769258,5.9139214,-0.942881,0.9466838
20016,Muy alto,42.7035649065283,0.668678394795691,8.655223,-3.3616066,0.80709726,7.2601223,-2.0186188,2.2026262,6.3907466,-1.44696,1.7907587
20017,Alto,49.5829310975747,0.776399695158075,5.9228115,-1.6882715,1.2708504,4.960502,-2.0351262,0.5999703,4.6754537,-0.91083115,0.320343
20018,Alto,52.2675794930567,0.818437552737672,3.8888357,0.21515393,-2.2233217,3.4854915,0.83095723,-0.41767502,2.4108357,0.8174484,-0.046440307
20019,Alto,51.3476181462567,0.804032238380456,6.945642,-0.2207953,-0.4397471,5.400377,0.44472572,1.2222761,4.4871535,0.93234766,1.0697768
20020,Alto,49.4834304538451,0.774841653554853,8.007395,-1.7382815,0.27308908,6.298936,-0.70575553,2.2247298,5.591673,-0.059018906,1.7826824
20021,Medio,54.5627964611284,0.854377456145676,-1.5154682,-1.365237,1.7813665,-0.97359926,-1.2411939,1.0006568,-1.0403658,-0.5086293,1.3599994
