CVE_MUN,GM,IM,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 100 Component 3,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 200 Component 3,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 300 Component 3,Perplexity 400 Component 1,Perplexity 400 Component 2,Perplexity 400 Component 3
14002,Muy bajo,-1.392,-10.500192,2.5378141,-0.73061246,-8.454547,0.9714246,-0.6992188,-7.063023,0.64271045,-0.48865688,-6.148401,0.75441176,0.20017819
14021,Bajo,-0.841,-6.346047,2.0335407,1.543755,-5.130925,2.0433056,0.03814713,-4.259812,0.95313823,-1.3896006,-3.822194,0.65524125,-0.5584603
14001,Bajo,-0.824,-6.0743723,2.2622428,2.3566399,-5.0628586,2.5871837,0.3914196,-4.206495,0.78093404,-2.0352216,-3.7193196,1.1936461,-0.7056415
14033,Bajo,-0.81,-5.9019046,2.4832733,2.4011893,-4.8568597,2.5323632,0.6789962,-4.0216923,0.67956805,-2.02756,-3.5148509,1.0995821,-0.74712193
14096,Bajo,-0.71,-4.387405,3.7585437,0.4756112,-4.0315323,0.49209908,1.6797918,-3.3371036,-0.5915195,-0.9432833,-2.8899498,0.1782462,0.58815014
14116,Muy bajo,-1.127,-8.094906,3.881442,0.8298812,-6.7577233,1.5066996,0.98008734,-5.606314,0.12615432,-1.2918941,-5.0967855,-0.27330044,0.14994666
14009,Muy bajo,-1.265,-9.133328,2.2836614,-0.34202486,-7.378757,1.1686493,-0.6325089,-6.2378616,0.8914768,-0.48944592,-5.5249124,0.7555089,-0.0054122573
14036,Muy bajo,-1.255,-8.99097,2.7776482,-1.0403209,-7.4045544,0.4848119,-0.28995335,-6.166694,0.36234707,-0.09242675,-5.414621,0.5376145,0.51711667
14086,Bajo,-0.577,-5.226539,-0.6410072,0.32276332,-3.7351904,1.186024,-2.0519307,-3.3614411,2.201345,-1.6056242,-3.1184986,0.70338136,-1.6762835
14048,Bajo,-0.677,-5.827727,2.680369,3.195339,-4.3745074,2.896772,1.2532977,-3.4757073,0.7186127,-2.594276,-4.1156907,-1.5670525,-1.1088895
14061,Muy alto,3.03,6.9943323,-0.60572386,-5.070169,7.9919863,-1.3043201,-2.5733638,6.330574,-4.437231,2.6421201,5.320306,2.6096263,2.747197
14045,Bajo,-0.616,-5.028473,1.3577489,1.9412793,-3.8932114,2.37202,-0.20210317,-3.2088034,1.457141,-1.6596112,-2.8863113,0.6482406,-1.2859569
14125,Bajo,-0.812,-6.068798,2.4931655,2.5586107,-5.0071483,2.7095437,0.67666,-4.1584435,0.74669343,-2.180983,-3.6292117,1.2587615,-0.8359943
14027,Alto,0.815,5.183643,-1.6046664,-3.81977,5.5290465,0.31900135,-3.649851,2.3150766,2.324289,3.0230227,2.2906454,-3.2147403,1.0851958
14029,Medio,-0.333,-1.865477,-3.1793852,3.615492,-0.21218926,2.7991915,-2.9797704,-0.27516216,3.6486542,-1.1101658,-1.0033885,-0.45494935,-3.0697975
14051,Muy bajo,-1.363,-9.725973,2.0236084,-1.6581322,-7.9146967,0.41617095,-1.0437484,-6.567693,0.72709364,0.14520523,-5.8279986,0.96496975,0.3853735
14109,Bajo,-0.606,-5.0087066,1.9964995,1.8408766,-3.993643,2.079885,0.29323757,-3.2714262,0.7895668,-1.5862396,-2.9104269,0.72322387,-0.69164914
14123,Medio,-0.484,-2.6019242,-3.8462663,2.5247705,-0.653223,3.7178092,-2.3711152,-1.17574,3.0641096,-1.2472763,-1.5687509,-0.4101787,-2.531365
14025,Muy bajo,-1.181,-8.014875,3.7933123,0.5644203,-6.6811113,1.2753924,0.9129284,-5.5060005,0.30041122,-0.94905746,-5.060388,-0.35793898,0.2536934
14114,Bajo,-0.896,-6.2874084,1.8331839,1.2709018,-4.991891,1.9720541,-0.12953058,-4.147195,1.144623,-1.2057207,-3.7969995,0.43428025,-0.6895134
14088,Bajo,-1.011,-6.8522224,2.617549,0.5620485,-5.685073,1.3712581,0.2414097,-4.7201443,0.76201296,-0.73068994,-4.3340178,0.034448236,-0.19078976
14087,Bajo,-0.865,-7.257552,3.8052936,1.7191147,-5.99081,2.083677,1.2505591,-4.8963537,0.22600491,-1.8286824,-4.729362,-0.5369419,-0.2826932
14113,Medio,-0.493,-2.9835672,-3.4017732,2.9918578,-0.9956934,3.5051978,-2.678617,-1.280542,3.481649,-1.1279823,-1.7646173,-0.46980238,-2.7843163
14074,Muy bajo,-1.196,-8.082861,3.9857204,1.2647833,-6.8253455,1.839131,1.1793405,-5.7245493,0.2582057,-1.6262894,-5.391628,-0.6163572,-0.058225974
14005,Muy bajo,-1.12,-8.072768,3.0344195,-2.5621886,-6.8119216,-0.63234997,-0.26890764,-5.7328844,-0.6081663,0.12208143,-4.87398,0.7887736,1.0863227
14084,Bajo,-0.857,-6.457609,2.8125215,1.135227,-5.394809,1.673068,0.5473787,-4.4485407,0.5272602,-1.1701802,-3.9723613,0.32259881,-0.19448303
14058,Muy bajo,-1.144,-8.55714,2.3177998,1.1417633,-6.879865,2.1003993,-0.054091133,-5.848252,1.161727,-1.1534117,-5.347643,0.20344728,-0.5415231
14079,Bajo,-0.936,-7.776949,4.797025,-0.57119143,-6.7844815,0.39610243,1.2558175,-5.458849,-0.8329215,-0.97498864,-4.4115934,1.0852822,0.77723455
14059,Bajo,-0.951,-7.4057865,2.036151,1.0093313,-5.9426694,1.7977402,-0.13949177,-5.0212708,0.92619944,-1.0875026,-4.4511166,0.6052755,-0.33661008
14110,Muy bajo,-1.156,-7.918058,3.3129997,1.0907494,-6.517546,1.8013011,0.6678318,-5.433728,0.64917415,-1.2699662,-5.0425262,-0.23221181,-0.23521648
14017,Bajo,-0.838,-5.9972525,3.1986344,1.0044994,-5.0242205,1.5038362,0.962753,-4.079098,0.4101979,-1.1581619,-3.7217073,-0.07642633,-0.180134
14065,Bajo,-0.571,-5.6493692,2.7245216,2.9556835,-4.5375657,2.84067,1.0978682,-3.699301,0.48106977,-2.4744663,-3.0816488,1.6231716,-0.8037784
14068,Medio,-0.441,-4.235434,4.245147,2.418501,-3.6435275,2.6578827,0.74122703,-3.1220384,1.1304154,-2.2477574,-2.6819632,1.3730797,-1.106808
14092,Medio,-0.434,-2.0733123,-2.620055,3.0090637,-0.5421695,2.739022,-2.4251192,-0.44561362,3.391335,-1.0510985,-1.087937,-0.7185959,-2.8314388
14099,Medio,-0.048,-0.23836656,-1.8326066,0.8834793,1.2955501,2.822402,-2.2404678,0.5742346,2.365051,0.37723833,-0.044209935,-1.4994068,-1.6224464
14020,Medio,-0.378,-2.948705,-5.243899,2.9503722,-0.3265408,4.454805,-2.7725897,-1.93852,2.8637488,-1.6434085,-1.9979558,0.13331255,-2.3922398
14049,Medio,-0.09,-3.435177,-5.3366575,4.995125,-0.32086074,4.5108232,-4.177271,-1.6964922,3.3393898,-2.9544978,-1.7386999,1.0399605,-3.4350054
14040,Medio,-0.272,-0.9022645,-2.7785134,1.5171407,0.4345126,3.126461,-1.8144718,-0.10369739,2.5623982,-0.54679126,-0.6684367,-0.8138407,-2.0968897
14095,Bajo,-0.836,-4.337703,-3.4163985,2.6602368,-2.1595702,3.666632,-2.6411057,-2.0440788,3.9215026,-0.9581887,-2.5407073,-0.69932735,-3.011789
14007,Bajo,-1.017,-7.401978,2.4307156,0.09057353,-6.029672,0.99320674,-0.14754876,-5.0362945,0.53207415,-0.5441503,-4.4444666,0.4825363,0.093197875
14042,Medio,0.077,0.93722624,-0.3819071,-0.9502278,3.0695841,2.0088763,-3.2995365,1.0633917,1.9899495,1.7563856,0.43177173,-2.4654238,-0.55738467
14069,Medio,-0.107,-1.2396414,-1.467001,5.37079,0.33269656,1.2442429,-3.7175014,1.1263559,4.332939,-1.5628266,0.022245241,-0.91883284,-4.0540586
14014,Bajo,-0.542,-4.172833,3.1908484,1.6250988,-3.5237007,0.8620137,1.4719113,-3.07489,-0.52271056,-1.2529079,-2.5740836,0.9957437,0.30561942
14103,Bajo,-0.793,-4.7046723,-4.1348476,2.998876,-2.2274325,4.186091,-3.0017338,-2.4317777,3.8777142,-1.27855,-2.7891676,-0.32441813,-3.0442479
14072,Bajo,-0.804,-5.824344,3.4272995,2.498215,-5.2745385,2.3371122,1.3269582,-4.4327884,-0.34235242,-1.8618939,-3.7016983,1.3452362,0.0099581
14019,Muy alto,2.702,7.6807156,-0.66771597,-4.8806114,8.26445,-1.8307045,-2.3999715,5.8527126,-4.538126,2.7867723,5.189187,2.662804,2.7162755
14122,Alto,0.129,2.7389166,-6.229074,1.488898,1.4561584,1.725499,2.506695,2.353512,-2.318635,-0.30179915,1.2961143,1.3224473,-1.6485516
14090,Bajo,-0.825,-4.335685,-2.8988562,3.4638038,-2.1159883,3.2936528,-3.1797345,-1.7757555,4.328979,-1.195964,-2.3725557,-0.6597557,-3.43082
14111,Bajo,-1.02,-5.7902493,-3.586731,4.0023365,-2.9242065,3.917255,-3.8933897,-2.6795688,4.7479753,-1.5583528,-3.1487613,-0.2908852,-3.7812567
14010,Bajo,-0.615,-6.1421876,2.595382,-4.8781595,-5.176781,-1.466045,-0.9955633,-4.535916,-1.9321548,-0.95426315,-3.421166,1.580057,1.0378069
14107,Bajo,-0.808,-4.623531,-3.8799284,3.0748875,-2.2145846,3.989373,-3.022709,-2.296254,3.9750173,-1.2416288,-2.711455,-0.40266278,-3.111315
14032,Medio,-0.29,-1.1793184,-2.9246006,0.89937854,0.25681674,3.1353936,-1.241433,-0.25625688,2.3438401,-0.3880436,-0.7265725,-0.97959226,-1.8641602
14026,Bajo,-0.666,-4.300027,-3.876121,4.393393,-1.7392087,3.8595743,-3.86474,-1.9457176,4.204242,-1.9308071,-2.3548539,-0.012415936,-3.55985
14102,Bajo,-0.77,-3.9755611,-2.4872563,3.8177893,-1.8498969,2.8685825,-3.3382506,-1.3160869,4.447322,-1.3094907,-2.0033114,-0.71929574,-3.626746
14080,Medio,-0.47,-2.7691753,-3.074646,3.6263723,-0.8742862,3.0410402,-3.084082,-0.8867277,3.8126957,-1.40527,-1.4801912,-0.46447313,-3.2134953
14052,Bajo,-0.546,-3.092012,-3.134673,2.6388407,-1.1962702,3.3656743,-2.4422143,-1.2454727,3.5353963,-0.91463196,-1.7830858,-0.68823206,-2.7679083
14041,Bajo,-0.5,-1.9253598,-1.904404,3.4048038,-0.6996735,2.0859568,-2.5163429,-0.057838507,3.6926358,-1.2772751,-0.8401794,-0.8405388,-3.2401109
14011,Medio,-0.22,-0.7854465,-2.142135,1.57906,0.6172093,2.8685813,-2.2704353,0.21545227,2.8402834,-0.32858086,-0.45920667,-1.151205,-2.300591
14115,Alto,0.214,0.7162754,0.23966923,-0.2779631,2.7540834,1.8840897,-4.053649,1.440011,2.6823065,2.0651119,0.5758659,-3.058816,-1.225201
14112,Bajo,-0.751,-4.25374,-2.7471623,4.4634113,-1.9389126,3.0569031,-3.8870003,-1.5271437,4.6776366,-1.6492542,-2.1763093,-0.46542215,-3.8930163
14004,Bajo,-0.769,-4.4272237,-3.6588583,2.0565002,-2.240306,3.889269,-2.2538917,-2.209272,3.7164216,-0.7105438,-2.6495423,-0.7869517,-2.775719
14054,Bajo,-0.823,-4.177045,-2.4145494,3.701336,-2.0208259,2.894714,-3.3169103,-1.4408956,4.5269804,-1.2306763,-2.1361132,-0.7731425,-3.6464546
14060,Bajo,-0.588,-3.0904706,-2.3047447,4.491578,-1.2227615,2.4618433,-3.6249135,-0.68017447,4.4124613,-1.6285974,-1.4326183,-0.5992482,-3.8105843
14104,Medio,-0.479,-2.5218837,-1.8750918,3.411158,-0.9519129,2.302502,-2.8206584,-0.3570545,3.9877574,-1.1659242,-1.1238229,-0.822507,-3.3562722
14106,Medio,-0.036,0.15835367,-1.5283356,0.9175227,1.5664767,2.4445806,-2.3107781,0.950186,2.328898,0.34439048,0.28443712,-1.6101946,-1.7007524
14038,Bajo,-0.558,-3.2173038,-3.182269,3.0882213,-1.2590256,3.3530178,-2.8003662,-1.3160602,3.7301104,-1.1565115,-1.8616506,-0.54896843,-2.9882727
14117,Bajo,-0.594,-3.781097,-2.559424,5.2259865,-1.4814485,2.7586648,-4.333611,-1.0799221,4.7706823,-2.0450296,-1.7810525,-0.29022118,-4.1727047
14012,Bajo,-0.88,-5.013788,-3.3399076,4.0019665,-2.4155293,3.640396,-3.7182543,-2.1958592,4.5670524,-1.5329137,-2.721972,-0.37028146,-3.6814773
14075,Bajo,-0.853,-4.93102,-4.283849,2.5757136,-2.4817553,4.346251,-2.70426,-2.7057967,3.7718575,-1.0226036,-3.0317879,-0.4456296,-2.864763
14089,Bajo,-0.621,-3.0306108,-2.7959254,1.9612479,-1.3261459,3.1316657,-1.8860509,-1.1619639,3.3859935,-0.66966796,-1.7332287,-1.0187255,-2.6216326
14057,Bajo,-0.908,-4.7546473,-2.457962,3.8925135,-2.4167511,3.007225,-3.5899956,-1.7689453,4.821245,-1.2732717,-2.4630318,-0.7492921,-3.8547714
14062,Bajo,-0.522,-2.9931831,-2.6315992,2.7152588,-1.1227993,3.0693383,-2.600942,-0.98519874,3.7562973,-0.9201596,-1.6210886,-0.8062575,-2.993066
14031,Alto,0.968,7.463598,-1.5069329,-3.3800623,7.8288474,-2.8183706,-1.7040443,4.520247,-4.4453073,2.3431685,4.1749716,2.630772,2.2458448
14076,Bajo,-0.501,-3.9833064,-5.084861,4.171109,-1.3054603,4.583457,-3.9145975,-2.3601177,3.7229152,-2.3582895,-2.5090992,0.59211767,-3.2984214
14071,Medio,-0.334,-2.4048712,-3.5186927,4.0097394,-0.31182623,3.196372,-3.2497268,-0.739663,3.5613883,-1.7584782,-1.2315329,-0.14787345,-3.1789892
14081,Medio,-0.221,-0.4735073,-1.3847911,3.9679842,0.27031267,1.2378702,-2.4344273,1.1375489,3.4118164,-1.3281002,0.24358232,-1.0004774,-3.2260044
14028,Bajo,-0.627,-4.136488,-3.0281575,5.062274,-1.6524228,3.2202017,-4.223971,-1.5046191,4.647668,-1.9711847,-2.1023798,-0.21329992,-3.977553
14056,Alto,0.579,2.6519258,-0.3637987,-2.7921116,4.7658787,0.99770427,-3.284206,2.20364,2.0610526,2.5766077,1.7804416,-3.0117111,0.397816
14034,Bajo,-0.759,-4.048604,-2.5297246,4.2921076,-1.8483263,2.8746116,-3.7076485,-1.3379352,4.6229124,-1.5293454,-2.0301433,-0.58918744,-3.8369598
15033,Muy bajo,-1.588,-11.694316,4.883469,-1.7322162,-9.616352,-0.10866397,0.46679154,-7.695775,0.2548614,0.96760017,-6.6446667,0.17838302,1.4087372
15058,Muy bajo,-1.579,-11.633093,4.084649,-2.2651856,-9.5163355,-0.3033476,-0.12552823,-7.7616158,-0.061524227,0.6191868,-6.6251125,0.6167752,1.3889655
15106,Muy bajo,-1.484,-11.816275,3.7111332,-1.0821226,-9.403166,0.55207217,-0.13830912,-7.602895,0.5659845,0.2567207,-6.598284,0.4014365,0.8036137
15057,Muy bajo,-1.576,-11.684819,3.601748,-2.346362,-9.486747,-0.2158728,-0.4958737,-7.819883,-0.09287468,0.35221136,-6.640598,0.8418348,1.2246381
15104,Muy bajo,-1.711,-12.712192,4.1722984,-1.6196241,-10.168732,0.23876904,-0.09177366,-8.23554,0.43702176,0.58898,-7.0898004,0.43716353,1.1242263
15031,Bajo,-1.073,-7.767331,4.335713,-4.5555954,-7.0467033,-2.3258903,0.24660441,-5.859377,-1.8548615,0.8354522,-4.881604,0.8919078,2.3996055
15121,Muy bajo,-1.891,-13.961825,4.282631,-0.8860141,-10.883674,0.9063771,0.075631015,-8.660535,1.1260253,0.62010986,-7.573676,0.10695766,0.79003197
15013,Muy bajo,-1.73,-12.882092,4.071247,-1.5603946,-10.255099,0.3203961,-0.16148275,-8.313046,0.48873532,0.52878726,-7.158122,0.4579501,1.0610381
15109,Muy bajo,-1.668,-12.232666,4.9219556,-1.4580705,-9.965749,0.13275713,0.4942701,-7.9359484,0.5239582,0.98981726,-6.900841,0.08638935,1.2989092
15039,Muy bajo,-1.385,-10.512199,4.020976,-3.2391756,-8.788687,-1.0417258,-0.3641552,-7.306104,-0.684952,0.64320517,-6.1179876,0.9881275,1.6650888
15081,Muy bajo,-1.661,-12.027251,3.2844367,-2.8719783,-9.794814,-0.4299245,-0.8793406,-8.204266,-0.2958042,0.35192922,-6.8779945,1.1032172,1.3144422
15060,Muy bajo,-1.315,-10.079146,3.813086,-2.749412,-8.35558,-0.6377415,-0.28521228,-6.8891444,-0.3593316,0.45781356,-5.845663,0.82364976,1.3276294
15122,Bajo,-1.049,-7.487919,4.316357,-4.6847253,-6.9217606,-2.408015,0.6454607,-5.7283115,-2.0278013,0.61586916,-4.6837955,0.6134664,2.5762901
15025,Muy bajo,-1.114,-8.022708,4.3545623,-4.262771,-7.1608562,-2.120545,0.056865815,-5.967516,-1.5279727,1.0302862,-5.04738,0.9431713,2.1988223
15070,Bajo,-1.028,-6.5511975,6.9123616,-3.3753839,-6.7279496,-2.6391346,-0.51785946,-5.573859,-1.763884,1.6480408,-4.858088,1.4931669,2.3132186
15020,Muy bajo,-2.013,-14.3467655,3.9947057,-0.99925137,-11.11029,1.001347,-0.17941394,-8.888925,1.1681277,0.44921008,-7.7519484,0.21466886,0.6725811
15037,Muy bajo,-1.752,-13.627832,2.5452354,-1.3023169,-10.382952,1.0706198,-1.142234,-8.518978,0.93209743,-0.3826753,-7.3247204,0.8236797,0.2192508
15099,Muy bajo,-1.49,-11.111564,3.9449506,-2.6370904,-9.162917,-0.473953,-0.3467651,-7.4989853,-0.1664263,0.5942141,-6.394466,0.81965375,1.3520237
15054,Muy bajo,-1.839,-13.922273,3.6586819,-1.0094088,-10.738695,1.0188559,-0.37697545,-8.629209,1.0854118,0.19607238,-7.5091014,0.37348104,0.52727544
15029,Muy bajo,-1.463,-10.474469,3.714107,-3.323642,-8.775355,-1.1021905,-0.39942354,-7.324352,-0.7951067,0.67369133,-6.15584,0.97509646,1.7634827
15120,Muy bajo,-1.248,-9.13973,2.1759136,-2.4638352,-7.445417,-0.40158558,-1.0008718,-6.164396,0.15207985,0.74338263,-5.409476,1.157305,0.95378673
15118,Muy bajo,-1.188,-9.225527,2.3838193,-1.3999115,-7.5279794,0.4016481,-0.6910907,-6.2504454,0.5028849,0.07194574,-5.4844146,0.79400057,0.48387456
15005,Medio,-0.402,-2.5984902,-0.22750771,-1.7640467,-2.6956644,0.33476496,-1.8020352,-1.7126379,1.3528012,1.1852543,-1.6885153,-1.3852524,-0.35267127
15042,Medio,-0.253,-2.3477452,5.85024,-0.21396345,-2.2451246,-1.190379,-0.79396087,-1.5559236,-0.1334256,1.4089928,-1.1384686,-0.7666467,0.689165
15002,Muy bajo,-1.15,-6.6750813,7.009304,-3.2901063,-6.8502345,-2.6312485,-0.71814495,-5.662568,-1.447126,1.9733721,-5.1100063,1.6491119,2.1983964
15108,Muy bajo,-1.636,-12.158352,3.791443,-2.0412972,-9.795864,-0.011363212,-0.37661305,-8.015168,0.13779072,0.427319,-6.8496714,0.708931,1.163078
15024,Muy bajo,-1.854,-13.784649,4.1412625,-1.2426553,-10.764935,0.68476635,-0.16637771,-8.5675745,0.98606706,0.5035009,-7.4713063,0.32770506,0.7499166
15051,Muy bajo,-1.175,-8.272283,0.5223745,-0.76403034,-6.370967,1.3982364,-1.6495575,-5.3826284,1.8968036,-0.03373948,-5.1290503,0.616308,-0.81357414
15074,Alto,0.276,2.9099672,1.2559383,-1.0790322,3.2629552,-1.0445797,-3.5157332,1.4691381,0.55053365,2.881847,1.4715651,-1.6041943,1.6926866
15035,Muy bajo,-1.403,-9.984316,1.5561175,-2.6573157,-8.085205,-0.3268682,-1.7352073,-6.558718,0.56401867,1.2758113,-5.9482517,1.6823534,0.8756827
15114,Alto,0.679,3.1159513,0.61163884,-2.8794682,4.7341347,0.37769186,-3.7137835,2.3019314,1.5629692,3.2580168,1.8651434,-2.8177836,1.4621884
15087,Medio,-0.166,0.13616936,-3.239854,0.049984265,1.3614742,3.4280431,-0.48417395,-0.22968902,0.863629,-0.09317323,-0.4154406,-0.7884913,-0.6020725
15014,Bajo,-0.733,-5.344029,0.31820887,-0.8565858,-4.092183,0.980071,-1.201264,-3.355013,1.5112513,0.23343071,-3.176229,-0.3780215,-0.74278533
15088,Medio,-0.411,-3.255583,-0.51136917,-1.477576,-2.6313405,0.019785084,-1.1872861,-1.7061287,1.1189784,0.62349766,-1.5782423,-0.8605345,-0.47666633
15095,Muy bajo,-1.431,-11.581761,2.0463872,-0.8074158,-9.1001005,0.7720672,-1.1303945,-7.6656694,0.37051532,-0.36227775,-6.538818,1.1060215,0.565291
15124,Alto,0.538,4.0125427,1.5345882,-0.57935673,2.732059,-2.2941675,-0.38016585,2.3808901,-0.5426515,1.694293,2.2266033,-0.86929494,1.2962122
15045,Medio,-0.269,-0.547744,-0.6538182,-1.3715037,-1.4157579,0.39499298,-1.8880583,-0.30627796,1.8167802,1.6095895,-0.6772074,-2.3171299,-0.5351905
15090,Bajo,-0.714,-4.636678,4.173816,-2.7322593,-4.627878,-1.4221922,0.9246198,-3.7270205,-1.1541649,0.46425697,-3.2025833,0.19604225,1.5331817
15067,Bajo,-0.599,-4.6267004,0.2485409,-0.6108359,-3.4363458,1.2164539,-0.8405115,-2.5776367,1.3933836,-0.17590922,-2.4998765,-0.40968257,-0.80960864
15082,Medio,-0.1,-0.88490295,0.522751,-1.9867598,-1.4507842,-0.58239883,-1.4792113,-0.4740099,0.67995465,1.826524,-0.4606862,-1.8555249,0.5085234
15101,Bajo,-0.879,-6.1486487,3.0519657,-3.1345017,-5.6217227,-1.2106235,0.48997173,-4.528189,-0.5522843,0.82696146,-3.873259,0.15387975,1.507596
15076,Muy bajo,-1.43,-10.824351,4.8782344,-2.51225,-9.050235,-0.6499179,0.41157904,-7.235718,-0.12770918,1.0274984,-6.242534,0.34758148,1.6125143
15047,Medio,-0.305,-1.0228392,-3.0726845,0.39411616,0.571005,3.713075,-1.2310411,-0.61991936,1.881157,-0.040972054,-0.9240783,-1.058206,-1.3026223
15113,Medio,-0.073,0.71721965,-3.5482206,0.36915076,1.5079378,2.8065484,0.011730154,0.3792771,0.5792441,-0.55546904,0.17946695,-0.39676118,-0.7301915
15091,Muy bajo,-1.388,-9.947339,4.638919,-2.4750698,-8.437036,-0.69919443,0.45004675,-6.793728,-0.29781577,0.8662238,-5.8731346,0.3230038,1.5742005
15062,Muy bajo,-1.23,-8.603947,1.404065,-1.2039539,-6.924784,0.752415,-1.1372416,-5.7490993,1.1142708,0.3821273,-5.3270926,0.5446731,0.002650705
15001,Alto,0.38,1.2679471,-0.8151372,-2.4377828,4.194058,2.1173694,-3.1082203,1.1468421,1.6826438,2.3150964,0.8327523,-2.846353,0.14423336
15110,Bajo,-0.789,-6.7242236,0.93789953,0.5301439,-5.022523,1.5219064,-0.91315734,-4.328322,1.4863943,-0.7398885,-3.9428973,0.5201872,-0.68023336
15048,Bajo,-0.615,-3.9826329,1.1959438,-1.3187678,-3.2186084,0.44285056,-0.541934,-2.520794,0.8315765,0.465661,-2.3924599,-0.88654274,-0.009695748
15085,Medio,-0.093,-0.8210826,0.08590395,-1.0535667,-1.2137911,0.27282456,-0.84234124,-0.19296032,0.9890984,1.114535,-0.315312,-1.7772399,-0.059775498
15011,Bajo,-1.009,-7.0971212,2.9467707,-3.5315673,-6.3930597,-1.4840393,-0.4359232,-5.0872865,-0.36908036,1.3007536,-4.451367,0.8385505,1.6548929
15053,Muy bajo,-1.35,-9.909003,2.309482,-2.434676,-8.137442,-0.2622677,-1.069783,-6.8460393,-0.11214493,0.35405916,-5.874755,1.2114298,0.9258766
15092,Muy bajo,-1.29,-8.866762,1.7182188,-1.5126357,-7.2922273,0.40919816,-1.0013304,-6.065239,0.77226675,0.53701615,-5.495876,0.6864214,0.45929438
15018,Muy bajo,-1.319,-9.076718,1.5698829,-1.0877883,-7.419187,0.8737918,-1.0739588,-6.202498,1.1542295,0.23249309,-5.6900225,0.58787286,0.006052958
15111,Alto,0.308,1.8236293,0.0056488058,-1.258686,3.40961,1.4239392,-3.4045258,1.3683785,1.5550361,1.8264686,0.8980518,-2.045386,0.041904263
15115,Muy bajo,-1.168,-8.840043,2.3615453,-1.5345329,-7.177394,0.2687915,-0.6313337,-5.9480386,0.4453322,0.18277204,-5.2382994,0.7235867,0.5280508
15009,Muy bajo,-1.08,-6.8578577,3.4559739,-3.2005954,-6.359929,-1.2268924,0.35567948,-5.219412,-0.2508992,1.0554391,-4.573618,0.21262813,1.6168497
15003,Alto,0.197,0.95348275,-0.98967224,-2.5675447,4.151045,2.436368,-3.0491564,0.8284587,1.8446084,2.1894157,0.57266945,-2.9697874,-0.04088061
15103,Muy bajo,-1.334,-9.459799,2.6310654,-2.5612,-7.8726997,-0.53622305,-0.61631006,-6.497243,-0.015278254,0.8686527,-5.695714,0.7671051,1.3566672
15112,Medio,-0.067,-0.14788587,-0.83114135,-2.3310275,3.5737917,2.9146776,-3.1745262,0.08178524,1.5893886,1.8110934,-0.13516104,-2.4857798,-0.0688915
15036,Bajo,-0.818,-6.4744134,2.331647,-2.6896026,-5.4851475,-0.5659029,-0.44511652,-4.5904346,-0.7015375,-0.13903049,-3.897171,0.7175247,0.7710466
15023,Muy bajo,-1.215,-9.0927105,3.9661229,-2.949926,-7.7740016,-1.0640728,0.04637312,-6.4681773,-0.8022609,0.5470714,-5.4772363,0.73245996,1.6552294
15100,Bajo,-0.843,-4.259933,8.21236,-2.0520315,-4.1969686,-3.64569,-1.2744886,-3.5759559,-1.5266523,2.8973832,-3.404977,2.3163245,2.673471
15021,Medio,0.018,0.28072292,-1.4038211,-1.1269792,2.9016664,2.7857552,-1.8021488,0.3138586,1.1002525,0.832575,0.14310555,-1.6928372,-0.3467646
15059,Bajo,-0.979,-7.4908867,2.4829626,-3.7519128,-6.6193233,-1.4765053,-1.101607,-5.7774105,-2.0284233,0.49934876,-4.711148,1.6942471,1.4501141
15084,Bajo,-0.88,-6.4748898,1.701231,-2.2511992,-5.3009906,-0.13401076,-0.75427973,-4.297003,0.44415766,0.7611219,-3.776704,0.26787534,0.71071905
15064,Medio,-0.366,-2.1953826,-0.7838571,-1.1294385,-1.8785068,0.93476087,-1.2375767,-0.9808398,1.5449156,0.64762664,-1.138271,-1.4717413,-0.70126665
15096,Muy bajo,-1.247,-10.390976,4.895377,-3.5095346,-8.566222,-1.1475463,-0.40718958,-7.007584,-0.38958505,-0.17637172,-5.838314,1.0827694,1.182672
15040,Bajo,-0.524,-3.306947,5.2059307,-0.9414457,-3.2282548,-1.0478548,-0.34519118,-2.551637,-0.35186738,0.92047876,-2.3521726,0.24712805,0.8319875
15019,Muy bajo,-1.259,-8.503342,1.6137544,-1.6547832,-6.9363627,0.3027679,-1.0812331,-5.7569523,0.77275795,0.7278548,-5.2618437,0.5758656,0.5159264
15065,Bajo,-1.009,-6.8421597,0.08300673,-0.6486157,-4.8520637,1.8957434,-1.6781956,-3.9901206,2.3470254,-0.1254574,-3.8679428,-0.31688142,-1.5333179
15105,Alto,0.315,2.0470915,-0.548573,-0.86376566,3.6312735,1.158583,-2.8037996,1.7121416,1.6396699,1.7393411,1.2460566,-2.3849964,-0.2230789
15063,Medio,-0.049,0.5000539,-4.405963,0.597784,1.1736364,2.9596424,0.25198126,0.45826617,0.953343,-0.8293709,0.20667094,-0.26680186,-1.1319046
15032,Alto,0.789,3.436298,-0.14321603,-2.01343,4.7197523,0.083824165,-3.1538546,2.6164043,1.4762102,2.4443693,2.2596302,-2.367114,0.8515505
15086,Alto,0.293,1.093829,-1.2377887,-2.8285124,4.3877463,2.474659,-2.8143601,0.85610706,1.7694979,2.1483483,0.73382396,-3.0241504,0.04022646
