CVE_MUN,GM,IM,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2
20501,Alto,0.273,8.162931,-17.481924,7.4134016,2.3082356,4.201526,-4.012913,2.2280798,-3.7112145
20547,Medio,-0.05,1.6883312,-14.37837,3.5739527,3.792956,1.0739268,-4.188205,0.63381976,-3.6378744
20004,Medio,-0.165,-0.6510373,-13.476554,2.345459,5.425834,-0.5190756,-3.7951705,-0.614658,-3.0038953
20086,Alto,0.349,13.207143,-15.632914,3.809669,-0.8534731,3.568079,-5.7891173,2.9376209,-5.213576
20359,Alto,0.729,15.506538,-19.020145,15.317215,-1.0886084,4.254908,-7.1602826,4.0902057,-6.360373
20335,Alto,0.497,15.462746,-14.428608,11.454358,0.36547384,6.854897,-3.4053304,4.5643764,-5.3472114
20432,Bajo,-0.533,-10.767093,-16.919958,-2.2791083,11.365925,-5.1016355,-5.8987126,-4.4372506,-4.4977336
20296,Alto,0.487,12.471878,-17.263968,8.295313,-0.30712384,4.612323,-4.3081474,3.7373734,-4.5040803
20001,Alto,1.077,18.360268,-12.459229,10.689488,-2.2127955,7.8652444,-2.1579893,5.991158,-4.1125984
20480,Alto,0.97,13.182265,-14.172787,7.5541368,-4.7186503,7.0385885,-4.2506022,6.321459,-1.6857704
20451,Muy alto,2.243,26.69758,1.1887434,10.959877,-10.361028,11.946783,-5.2386136,9.441604,-0.2590896
20331,Alto,0.8,10.978906,-16.443636,8.419386,0.24872658,5.6151776,-3.6214015,4.279625,-3.9231567
20361,Alto,0.701,15.915196,-8.483332,9.363682,-1.4202051,6.7612243,-1.0851423,5.3020167,-3.478043
20512,Alto,0.893,20.826313,-12.642642,11.518694,-2.7477152,8.33031,-1.5757895,6.4144278,-4.107516
20238,Alto,0.096,4.1624002,-5.5204444,0.8208008,3.1413715,1.4049451,-1.1230885,0.849679,-1.0899192
20440,Alto,0.506,8.837613,-17.548637,8.3523655,1.8586172,5.308816,-3.7648885,3.7198098,-3.8241007
20542,Alto,0.694,16.20105,-13.224071,10.216936,-1.3886162,6.9647613,-2.8960872,4.8495045,-4.812687
20411,Medio,-0.338,1.9094285,-8.740107,-0.31756282,3.3955884,-2.055783,-2.5441916,-1.7223729,-2.1927462
20228,Muy alto,1.398,20.815619,-9.675563,11.157158,-4.5156574,8.964984,-0.2469786,7.2464824,-3.597184
20018,Alto,0.628,9.514363,-13.354323,6.5868273,0.2576195,4.2016873,-2.5099611,3.4268432,-2.6647637
20140,Alto,0.511,10.024405,-9.616391,4.981387,-1.4581944,4.801668,-2.0181692,3.6993968,-4.3920403
20322,Muy alto,1.502,22.964584,-11.882322,12.594686,-3.7474673,9.669255,-0.9602984,7.5556626,-4.532593
20215,Medio,-0.373,2.3477328,-8.175035,-0.6162416,2.9053776,-2.3895836,-1.9417622,-1.9237053,-1.848149
20313,Alto,0.913,19.088243,-14.449978,11.209728,-1.4564481,7.684951,-2.650065,5.7593093,-4.4772606
20357,Medio,-0.019,-1.0152229,-11.544161,2.360254,5.9160876,-0.24121195,-5.9565263,-0.6842357,-4.6715155
20008,Medio,-0.201,-5.188029,-10.387459,-1.6600368,12.280611,-3.6734285,-6.929884,-3.4649158,-5.44171
20506,Alto,0.411,11.353796,-15.941941,7.8395095,0.22812381,4.4920683,-3.9343357,3.3545055,-4.0376425
20101,Alto,0.941,20.684994,-15.20017,12.69491,-1.7616738,8.671084,-2.6320183,6.620875,-5.363316
20304,Muy alto,1.647,28.25975,2.06815,10.152238,-9.676913,12.01909,-5.3492393,9.230747,-0.3306841
20404,Medio,-0.32,1.3908085,-10.52795,1.8810096,2.9380658,0.010192248,-2.8774183,-0.41298807,-2.54468
20282,Alto,0.746,13.084692,-2.7804594,6.2825117,-1.7347488,4.982113,-1.8879997,4.7840824,-0.7510593
20355,Muy alto,1.318,20.588732,-11.736837,11.517209,-3.2778563,8.968108,-0.97405744,6.916271,-3.9207304
20321,Alto,0.708,14.906017,-12.263387,8.496583,-1.0881704,6.1727266,-2.7449393,4.620088,-3.6489031
20022,Alto,0.141,4.3021708,-16.16025,4.835697,3.4650216,1.8300986,-4.1454954,1.1029626,-3.7569916
20096,Bajo,-0.66,-8.329731,-10.700942,-2.4905448,7.577167,-4.1750336,-3.3123043,-3.6166968,-2.5471509
20258,Alto,0.152,3.851368,-14.604819,4.4469666,2.611287,2.2092154,-3.7940423,1.5030702,-3.378909
20276,Muy alto,1.326,24.616768,-14.52833,13.924909,-2.422857,10.48013,0.13443822,8.034966,-5.78587
20316,Alto,0.223,6.656321,-6.6950436,12.057164,0.8401527,2.0638418,-6.987844,2.572543,-6.119297
20538,Alto,0.517,21.060513,6.658469,5.737618,-8.641001,8.436169,-6.668181,6.550621,0.9100506
20320,Alto,0.595,18.37572,-15.6778145,11.003795,-0.6670854,6.4465394,-3.7246366,4.5487623,-4.824984
20370,Medio,-0.107,3.7299008,-10.254122,2.3553615,0.63328475,1.7344433,-5.4438205,0.98133796,-4.65755
20209,Muy alto,1.397,24.436367,-11.615657,13.425138,-3.4924333,10.027902,-1.7070189,7.716872,-4.843482
20121,Alto,0.362,10.467848,-14.492462,6.984085,1.039748,4.223751,-3.1239204,3.0796697,-3.1698563
20510,Alto,0.731,11.835978,-9.995383,6.61251,-2.0194285,6.4118233,-2.84406,4.836678,-3.7359889
20114,Alto,0.568,13.431938,-18.895327,14.4847975,-0.214558,4.61052,-5.074625,3.814878,-5.508364
20122,Medio,-0.335,3.605018,-13.263779,3.1783478,2.919123,0.8010866,-3.3857543,0.17428072,-3.381576
20246,Alto,1.157,17.872,-12.242295,10.579045,-2.434652,7.9650855,-2.1534069,6.1317544,-4.0734015
20204,Alto,0.091,4.6769814,-13.829864,4.160199,1.8938277,2.0607226,-4.1591268,1.3434249,-4.115505
20288,Alto,0.87,13.535364,-6.8516517,6.1711016,-3.5877912,6.060412,-0.6919222,5.228085,-1.8729042
20422,Alto,0.319,8.294728,-13.132247,5.646162,0.7541622,3.3556905,-3.3806188,2.4674573,-2.9960928
20383,Alto,0.71,16.065454,-19.009443,15.663656,-1.3933579,4.211747,-7.3522797,4.046058,-6.548763
20199,Alto,1.195,17.843166,-2.6610296,9.18407,-6.9556336,8.49166,1.2763073,7.2414865,-1.1998208
20224,Medio,-0.36,-6.710836,0.6284305,-1.7505878,1.3707585,-2.5347607,-0.8220743,-2.0512574,-0.74829894
20186,Alto,0.232,9.355831,-18.57871,8.089128,2.3400617,4.1988797,-4.521122,2.28258,-4.256818
20311,Muy alto,1.253,26.549202,-11.512326,14.742756,-3.511219,10.75919,-2.1366706,8.119206,-5.2010703
20035,Muy bajo,-1.106,-12.477361,-9.0658655,-5.6262207,8.194432,-6.8055744,-3.1358871,-6.0276294,-2.4646783
20218,Alto,0.883,17.571547,-13.559237,11.857755,-1.9697506,8.327757,-2.068418,6.384958,-4.49497
20463,Alto,0.63,14.954718,-19.016584,15.168869,-0.7759396,4.232866,-6.9317217,3.878382,-6.2066193
20493,Medio,-0.207,1.4979335,-9.836232,1.7676555,2.5668495,0.21663924,-2.4638987,-0.13072452,-2.1932204
20461,Muy alto,1.562,23.821016,-15.906866,15.94122,-2.104597,9.22114,1.3597326,7.344398,-6.038782
20354,Muy alto,1.815,24.327318,-13.360697,12.524962,-6.3316855,10.358131,-0.47899136,8.346035,-3.1787622
20419,Medio,-0.365,0.5859177,-11.545627,2.0340593,4.32209,-0.0044580325,-5.578441,-0.77943003,-4.2832437
20471,Medio,-0.015,5.074007,-7.2303557,-0.95455945,2.796122,1.6854373,-6.7314363,1.0408556,-5.6155195
20416,Alto,0.916,17.5396,-16.018324,9.39421,-5.8246803,8.341454,-3.7734265,5.591508,-5.2705746
20093,Medio,-0.092,3.6593928,-13.843296,3.679399,2.9244683,1.4368459,-4.0007577,0.8050036,-3.768096
20074,Alto,0.321,9.797979,-9.226103,4.6899357,-1.301947,4.191989,-1.6059812,3.3969517,-3.702792
20408,Medio,0.062,4.4893975,-9.371123,2.6589575,0.22335616,2.2633002,-4.8739595,0.9453809,-3.1131067
20062,Bajo,-0.614,-8.445346,-9.265393,-2.8561919,6.8522987,-4.122357,-2.8859606,-3.528449,-2.3135188
20223,Bajo,-0.688,-15.722108,-12.353925,-6.0993133,10.5466795,-6.3580666,-5.9811306,-5.5586042,-4.541544
20099,Muy alto,1.323,21.219963,-11.233849,11.52334,-3.6576633,9.035853,-1.7378293,7.061614,-3.619562
20443,Medio,-0.297,3.728958,-10.000649,2.0110369,0.3732917,1.5586848,-5.8702903,0.7455819,-5.152764
20423,Alto,0.512,10.9269495,-12.080279,6.3270793,-0.52554375,3.7933033,-4.2502856,2.8942587,-4.008549
20138,Alto,0.493,13.558319,-18.902372,14.573251,-0.24916218,4.5263495,-5.2342877,3.7351432,-5.6305656
20181,Alto,0.533,10.843456,-12.256236,6.2367225,-0.23422725,3.727095,-4.246554,2.765099,-4.019993
20552,Alto,0.129,6.379471,-8.7344475,3.461306,-0.4823334,2.7985244,-5.2218776,2.0032582,-4.464335
20100,Alto,0.926,21.56604,-15.292402,13.029934,-1.7638862,8.854072,-2.5787327,6.8521466,-5.6057377
20054,Medio,-0.106,4.513647,-8.1648245,-0.310311,2.9427135,1.3853636,-6.155326,0.5668675,-4.994468
20196,Medio,-0.243,0.8526236,-11.852616,2.439416,4.0681043,0.56109023,-5.4404416,0.018778697,-4.456153
20536,Medio,0.062,5.1232657,-8.386406,2.9436257,-0.51551145,2.3036895,-6.1423173,1.5086082,-5.2854433
20444,Alto,0.319,11.053153,-10.890376,5.814734,-1.0840037,3.1316586,-4.4347734,1.9763386,-3.6045747
20503,Bajo,-0.52,-16.090017,-12.283134,-6.250366,10.677324,-6.2236476,-6.266789,-5.433737,-4.828159
20476,Medio,-0.012,4.1871467,-13.405157,3.585094,2.314123,1.5313618,-3.2421322,1.021514,-3.3801627
20119,Alto,1.029,19.06809,-14.02681,11.788522,-1.7203004,8.162631,-2.6977003,6.167576,-5.025529
20172,Alto,0.104,3.8938255,-15.266247,4.651366,3.217744,1.9251844,-4.1253343,1.2763364,-3.7146206
20147,Alto,0.487,18.940742,6.086357,5.2534885,-6.2092576,6.747935,-5.4058313,5.1854053,-0.4367656
20373,Alto,0.694,10.506392,-12.799638,6.92619,-0.11543281,4.6644793,-3.1867404,3.636951,-2.9181643
20129,Medio,-0.314,3.6068447,-10.165432,2.01137,0.6047102,1.3246646,-5.6740847,0.51817274,-4.8737698
20430,Muy alto,1.431,20.12183,-2.5981276,15.05993,-7.7544785,11.580267,0.9623611,9.961775,-2.4369767
20376,Alto,0.761,19.882084,-15.407621,11.733237,-0.9741477,7.3192716,-3.1937702,5.714027,-5.0594144
20464,Alto,0.712,11.470003,-18.724182,6.3096385,-5.4400854,5.7943373,-5.171787,5.3040867,-0.59010476
20332,Alto,0.26,5.393112,-13.808082,4.7806783,1.3172059,2.8264265,-3.8908858,2.0265012,-3.8288727
20120,Alto,0.303,14.944802,-19.149866,15.257309,-0.6550649,4.088937,-7.036236,3.6290042,-6.325379
20191,Medio,-0.128,4.454561,-7.74954,-0.9499788,3.029035,1.2259117,-6.562322,0.37005794,-5.3970733
20151,Alto,0.409,9.350711,-1.0709308,10.288252,3.0323389,4.1592236,1.6145943,2.695675,0.548178
20524,Medio,-0.164,-0.81559026,-15.6565,3.0459023,7.2318144,-0.8515865,-5.5089693,-1.0594985,-4.386284
20287,Alto,0.309,8.082243,-15.402304,6.510539,1.5755234,3.55484,-3.5126004,2.45355,-3.321135
20442,Medio,-0.435,-16.12324,-12.225564,-6.220029,10.597365,-6.0145893,-6.26406,-5.1666827,-4.8180747
20281,Medio,-0.036,4.7280245,-14.390383,4.4345226,2.2786791,1.8827317,-4.515137,1.1162993,-4.2374725
20556,Medio,0.048,1.4981157,-15.552223,4.1286874,4.507661,1.0853772,-4.3147893,0.9896978,-3.5727818
20106,Alto,0.519,9.694497,-15.44652,7.9094014,0.61038595,5.067712,-3.156361,3.9353049,-3.5638475
20267,Medio,-0.264,0.2504763,-11.130533,1.8162272,4.425251,0.17435186,-5.8913846,-0.49665058,-4.599968
20341,Medio,-0.299,1.4036869,-11.635772,2.4754362,3.4369025,0.21616204,-3.619431,-0.26358706,-3.2045662
20521,Alto,1.07,16.724434,-11.723199,9.579965,-2.4667473,7.365183,-2.029033,5.6445007,-3.627568
20256,Alto,0.138,1.2775081,-3.188209,5.667417,3.6916564,2.013321,-1.9804474,1.3953464,-1.7444286
20479,Alto,0.144,5.322928,-16.903084,5.357644,2.9938035,2.1164503,-4.26113,1.3289245,-3.9869168
20518,Medio,-0.066,4.2268972,-14.031657,4.028674,2.6756468,1.625623,-3.857827,0.9769319,-3.767333
20488,Medio,0.004,5.0476604,-16.451687,4.9474797,2.8912077,1.7734398,-3.9755263,1.100643,-3.7557058
20047,Bajo,-0.594,-9.970543,-16.89583,-1.8022387,10.854163,-4.598325,-5.612212,-4.0449686,-4.3058186
21114,Muy bajo,-1.564,-30.06371,10.268944,-18.0424,0.35449374,-12.227016,4.2905297,-9.520755,3.6119382
21156,Bajo,-0.687,-12.350427,14.553356,-9.348166,-3.7433474,-5.8778644,5.3661113,-4.6845217,4.2576017
21132,Muy bajo,-1.171,-22.419304,12.66814,-14.065476,-1.5012152,-9.362443,4.945252,-7.3580813,3.967528
21119,Muy bajo,-1.652,-32.621895,10.528921,-19.24726,0.4722262,-13.043206,3.623855,-10.1782055,3.0792413
21019,Bajo,-0.705,-12.981372,12.400213,-9.274922,-2.3116179,-6.0990853,4.3238983,-4.8722835,3.3811765
21140,Muy bajo,-1.166,-23.27643,12.05501,-14.795495,-1.4230102,-9.880626,5.1312838,-7.7647705,4.1907835
21015,Bajo,-0.861,-18.633728,16.623432,-13.003785,-4.4343176,-8.038736,6.7691717,-6.3394413,5.363466
21041,Muy bajo,-1.618,-30.315948,8.308697,-18.036194,1.4857706,-12.456716,4.0945764,-9.710346,3.3351445
21071,Medio,-0.318,-6.1589837,12.883042,-5.7204437,-4.0116053,-3.3262184,4.753512,-2.6291482,3.6093302
21174,Bajo,-0.756,-11.394127,13.55574,-8.777007,-3.1562905,-5.7191563,4.7058463,-4.56599,3.6328244
21208,Medio,-0.156,-5.151515,11.384894,-4.042302,-3.203705,-2.4932585,3.7364323,-1.8386089,2.5987022
21197,Medio,-0.105,-4.4520607,14.103872,-3.9614131,-4.6581554,-2.2201009,4.9729385,-1.6861364,3.6988215
21164,Bajo,-0.534,-8.82938,13.723985,-7.05632,-3.7376025,-4.28696,4.676621,-3.348845,3.5225062
21085,Medio,-0.459,-7.979563,9.308344,-6.052959,-1.9946146,-3.9332964,3.4059007,-3.103264,2.5787117
21154,Bajo,-0.504,-8.493913,14.338872,-6.726009,-4.322647,-3.9947057,5.098725,-3.1759408,3.900066
21074,Bajo,-0.966,-19.621529,12.18159,-11.958444,-1.3990189,-7.929959,4.4095683,-6.2426414,3.4825473
21010,Muy alto,1.242,27.792238,-3.2183206,11.386774,-8.120933,11.302931,-3.7232094,8.593286,-1.4616418
21001,Medio,-0.286,-5.3138742,13.887645,-5.481929,-4.706577,-2.915538,5.12711,-2.3016694,3.8785584
21053,Medio,-0.136,-4.04451,9.607928,-2.9243827,-2.845248,-1.7990981,2.9574935,-1.1188262,1.69128
21004,Medio,-0.234,-4.9375286,14.706405,-5.014586,-5.268177,-2.4702902,5.5494537,-1.9673704,4.2031007
21207,Alto,0.115,6.350984,-10.037233,1.8345141,-0.46635708,2.4657269,-1.4967731,1.8797078,-1.738452
21186,Medio,-0.084,3.5811343,-11.48266,2.5901446,2.0403564,1.0720547,-2.2401175,0.6669155,-1.9596022
21177,Alto,0.767,2.141006,14.249394,7.198392,-4.4439244,6.149455,0.26787132,5.6661754,-2.112736
21115,Alto,0.279,-0.5637762,13.081666,-0.84166735,-4.566564,4.334329,0.79215056,3.284761,-0.54736525
21043,Alto,1.027,15.068124,-3.1385748,8.3846245,-4.8588796,7.592739,0.47036645,6.371892,-1.6570685
21045,Medio,-0.325,-6.8216453,13.920607,-4.708281,-4.3470116,-2.6224134,4.6637955,-2.0407357,3.393091
21110,Alto,0.436,0.9685546,12.565574,1.2343645,-3.6435883,4.999303,0.02890442,4.04706,-1.5454687
21034,Bajo,-0.736,-16.10097,18.526333,-11.516618,-5.939378,-6.706949,7.425844,-5.2403183,5.9009857
21180,Medio,-0.432,-5.453957,-3.6543775,-0.46642655,1.285353,-1.6489439,-0.7538844,-1.5389019,-0.6288566
21199,Alto,0.381,1.650576,12.094016,2.142731,-2.9672048,4.8506365,-0.5827637,3.9371672,-1.9335408
21003,Medio,-0.229,-6.5093703,9.978719,-4.36398,-2.714749,-2.6975274,3.267287,-1.8393404,2.5206094
21051,Medio,-0.266,-6.7912683,8.06201,-4.82523,-1.6617823,-3.0831196,2.818442,-2.3481247,2.0373495
21054,Alto,0.312,0.55116665,12.439357,1.0893439,-3.5997124,4.6311436,-0.054096222,3.7589993,-1.3658576
21094,Medio,-0.32,-7.603668,13.952175,-5.225284,-4.4799333,-2.848861,4.867025,-2.163168,3.5730512
21143,Bajo,-0.504,-6.0009723,-3.1188009,-1.3958395,1.0279067,-2.9445422,-0.26112193,-2.486971,-0.10560876
21104,Medio,-0.437,-7.779131,15.65873,-6.3571477,-5.1433616,-3.532054,5.6523104,-2.8585863,4.3398013
21142,Medio,-0.258,-3.561139,13.455168,-3.9336967,-5.159633,-1.8949202,5.3226786,-1.5733442,4.0102577
21194,Medio,-0.137,-4.0904784,15.991772,-5.5998735,-5.306049,-2.8916855,5.6431136,-2.1790347,4.3000255
21179,Alto,0.147,0.8007737,11.556231,1.5129251,-2.6027803,3.7991316,-0.808754,2.955754,-1.6850938
21017,Alto,0.356,0.8530006,12.139274,1.7883768,-3.0833757,4.80778,-0.6246308,3.9561017,-2.091932
21106,Alto,0.181,16.616125,8.054184,3.5911045,-5.6875644,3.4642305,-0.545367,4.403116,0.2400534
21172,Alto,0.541,12.517384,-9.425404,6.5512743,-1.8751171,5.4755754,-2.1520822,4.3218384,-2.6181166
21118,Medio,-0.27,-6.536252,14.472456,-4.624244,-5.0295663,-2.352047,5.32239,-1.8253257,4.010083
21076,Alto,0.527,13.960937,-11.443843,7.1745114,-1.7922826,5.3963327,-1.8062558,4.3588104,-2.8738184
21050,Alto,1.155,21.758959,-5.6860824,10.508909,-6.3396764,9.79803,-3.1455548,7.632749,-2.2546148
21149,Alto,0.336,-3.0017362,15.805698,-1.2416852,-6.3475833,-1.4392656,6.1164904,4.1039205,1.1860553
21205,Medio,0.017,-2.5766313,13.569209,-2.948139,-4.888371,-1.5508516,5.0168095,-1.06033,3.6489937
21069,Alto,0.278,7.4255347,-11.501002,4.6949177,0.5173265,3.1358695,-2.2235534,2.4257624,-2.4346547
21195,Muy alto,1.677,25.958567,-3.5476422,11.762381,-7.477836,11.058985,-3.20286,8.522966,-2.136808
21083,Alto,0.56,12.982868,-8.7809515,6.6957116,-2.400303,5.53894,-1.5735554,4.479666,-2.3433115
21116,Alto,1.168,21.890842,3.5567517,8.403931,-7.671557,9.171276,-4.9712987,7.3281455,-0.74903333
21109,Alto,0.757,16.741343,-9.589708,9.044834,-2.8696961,6.982374,-1.0504453,5.5005784,-3.09858
21153,Bajo,-0.52,-6.5806355,-2.0939367,-3.0870733,3.3206208,-2.798891,-0.36453837,-2.4020486,-0.28657657
21090,Bajo,-0.846,-17.037373,18.147577,-12.126912,-5.385584,-7.30473,7.0410137,-5.774163,5.515683
21189,Medio,-0.396,-8.020582,13.915326,-5.9005885,-4.3072658,-3.3018823,4.824176,-2.5625343,3.5917375
21013,Medio,0.01,-1.6486492,14.429371,-2.7987447,-5.5369163,-0.9551112,5.5460076,-0.9185544,4.2350173
21169,Alto,0.405,16.947565,6.462153,4.921406,-5.455993,6.4283495,-5.2913866,4.7031302,0.15283503
21161,Medio,-0.025,-3.10674,9.297514,0.57021755,-1.4238806,1.7999026,-1.6875876,1.2971761,-1.8061312
21065,Medio,0.067,-0.35212454,11.589823,0.6361441,-3.0189328,3.8268733,0.048704464,2.8166559,-1.1311527
21035,Alto,0.166,-1.022813,17.297894,0.76547366,-5.371597,4.354025,-5.914862,2.6700027,-5.188144
21048,Medio,-0.473,-9.438157,12.632013,-6.690008,-2.589915,-3.9926827,3.227141,-2.8814237,1.9421481
21134,Bajo,-0.592,-9.936445,13.385225,-7.599594,-3.3383172,-4.684078,4.54527,-3.6261802,3.4179764
21047,Medio,-0.157,-5.8701115,9.041496,-4.140664,-2.5610757,-2.5428534,3.3410938,-1.9196696,2.4304633
21058,Muy alto,1.256,21.131166,-10.202183,11.444498,-4.1925244,9.005614,-0.56292653,7.155855,-3.7616434
21183,Muy alto,1.4,22.370354,-9.413511,11.984374,-4.8638673,9.680805,-1.4742539,7.5588,-3.5701447
21099,Alto,0.564,10.696352,-4.427478,8.600013,3.4651084,4.3590765,-0.47329107,3.5434692,-1.4422829
21212,Alto,0.873,17.134548,-10.814994,9.577382,-2.738783,7.372543,-1.6218722,5.7023325,-3.5168238
21072,Muy alto,2.434,25.65349,-0.6732934,11.320498,-9.575286,11.918826,-4.425254,9.50424,-1.025332
21217,Muy alto,2.065,25.23481,-8.87503,13.756175,-5.354341,11.168088,-1.8517567,8.7245655,-3.9954927
21108,Medio,-0.334,-6.976437,14.205962,-4.8592944,-4.695561,-2.5963764,5.003269,-2.0201588,3.7248094
21111,Alto,0.933,21.713076,4.9843454,7.0085344,-8.327782,8.758667,-5.7446933,6.96589,0.08479256
21188,Alto,0.431,9.731446,-9.452602,4.867794,-1.2779146,4.1080666,-1.9190136,3.1618216,-3.831312
21163,Bajo,-0.649,-18.379528,15.883216,-12.178155,-3.9745407,-7.1978993,6.3616676,-5.516475,5.104136
21067,Medio,-0.086,-2.6417282,12.962344,-3.218185,-4.7395,-1.4527602,4.8961234,-1.1325878,3.5988364
21170,Alto,0.138,6.6074843,-11.2273655,3.5527198,1.1958878,2.3974574,-1.8006582,1.7866348,-1.948551
21214,Medio,0.0,-1.5919241,14.478969,-2.782404,-5.598901,-0.9057287,5.6138453,-0.8938214,4.3264923
21064,Alto,0.671,23.28558,7.243922,5.8232985,-9.818022,8.9244375,-7.1722417,7.166791,1.1296227
21049,Muy alto,1.581,23.50593,-9.416345,12.885192,-4.887452,10.272495,-1.0937744,8.022063,-4.114329
21178,Alto,0.908,20.554216,4.8596406,6.446321,-7.511185,8.238505,-5.563268,6.484855,-0.16452424
21211,Bajo,-0.866,-14.235556,11.973367,-10.470313,-1.7307358,-7.0533056,4.259677,-5.649015,3.374649
21124,Alto,0.248,-1.2121873,14.636305,-2.322041,-5.6388397,-0.6811329,5.5746107,-0.6072595,4.2991114
21044,Medio,-0.092,0.6663338,-7.0012217,1.4001954,1.5470457,0.62346107,-1.6669275,0.39010796,-1.6274505
21006,Muy alto,1.443,24.447453,-10.878123,13.505669,-4.1297216,10.311992,-1.8334152,7.985872,-4.474588
21078,Muy alto,1.415,19.670483,-9.402727,10.578596,-4.137913,8.4867325,-0.32336873,6.873785,-3.3482358
21063,Medio,-0.223,-6.2996187,14.089985,-4.3071485,-4.6889873,-2.2334156,4.936359,-1.6861237,3.6316671
21144,Medio,-0.441,-5.673325,15.266602,-7.2743874,-4.9470396,-4.1676116,5.707682,-3.2170992,4.4529514
21026,Medio,-0.135,-3.781521,11.50205,-3.347379,-3.4018376,-2.0904877,3.806052,-1.6330837,2.7041726
21117,Bajo,-0.931,-19.333868,11.294893,-12.190261,-1.4990592,-8.038736,4.6737595,-6.282344,3.6972582
21145,Muy alto,1.919,25.604347,-1.759758,11.370427,-8.765389,11.495037,-4.0016484,9.065685,-1.3605925
21036,Muy alto,1.679,23.468147,-9.099448,12.709245,-5.262786,10.412289,-1.3972769,8.079745,-3.6277618
21213,Alto,1.097,21.850147,-1.4287182,9.330534,-6.4450884,9.023071,-3.9360876,7.0958905,-1.6164875
21129,Alto,0.278,-0.87014425,13.932864,-1.7137035,-5.0599647,-0.3043114,5.0274205,3.2761016,-0.71928215
21087,Alto,0.766,3.6301572,13.610044,7.3699145,-4.0110316,6.416263,0.3950138,5.56435,-2.0873194
21075,Alto,0.44,2.0203009,13.934067,1.2391238,-4.259866,5.243441,0.5346908,4.248964,-1.3186495
21089,Alto,1.159,20.728678,-5.705906,9.915609,-6.1283774,9.40957,-3.2563543,7.2472906,-2.1378052
21175,Medio,-0.201,-6.763016,14.122772,-4.4167285,-4.5793843,-2.3934996,4.9233675,-1.7975985,3.619216
21202,Alto,1.146,18.68693,-9.274821,10.030287,-3.9134586,8.058613,-0.7969463,6.539261,-3.070186
21061,Muy alto,2.085,26.706522,-2.4738255,11.907521,-8.600168,11.772196,-3.6601796,9.208111,-1.5724714
21102,Bajo,-0.537,-10.572442,15.420641,-8.255773,-4.365921,-4.8781633,5.4799266,-3.7359083,4.3010864
21136,Muy bajo,-1.268,-22.842865,13.861394,-14.661563,-2.0924582,-9.785011,5.545619,-7.7430315,4.512848
21022,Alto,0.284,7.835123,-10.875986,4.574677,0.11308835,3.4030297,-1.8677932,2.693495,-2.306995
21152,Medio,-0.111,-3.8061264,11.143387,-3.295266,-3.9017837,-1.7559988,4.085406,-1.3134332,2.9123251
21086,Alto,1.09,22.425608,4.399074,7.196421,-8.76823,9.104821,-5.8544602,7.2797437,0.13331285
21138,Alto,0.472,1.8128114,13.687709,1.1158842,-4.1860046,5.199066,0.46850795,4.2314925,-1.3322465
21167,Muy alto,1.695,24.109564,-9.745921,12.932959,-5.333752,10.568778,-1.8822997,8.243882,-3.6068485
21107,Muy alto,2.394,26.253435,-1.1245114,11.6680565,-9.329166,11.919707,-4.0821176,9.446683,-1.2891871
21008,Medio,-0.276,0.6617314,-8.178095,0.5241128,2.8194346,-0.7479136,-1.9456117,-0.8778862,-1.7867041
21157,Alto,0.211,-0.9245537,8.048043,1.0429718,-6.5850725,0.0008741993,3.0471423,3.3509896,0.8494239
21091,Bajo,-0.902,-14.753513,11.921381,-10.582475,-1.7196035,-7.1942716,4.291216,-5.8029428,3.4540734
21122,Bajo,-0.649,-10.360074,13.796174,-8.15505,-3.5854533,-5.1094794,4.9550815,-4.018138,3.8571858
